pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:109	11.4861112799743	11.6051618391123	11.1624643208827	11.2124469933579	11.4645351297533	10.968469052465	11.0039342964499	10.9782881599643	11.4405052315779	11.6508249899113	11.3976452759471	11.1611478130553	11.1820917639523	11.3122246616081	10.9885251295017	11.1110723597112	10.886299336041	11.164885322995	11.4542725828609	10.9327932620233	10.8681077297122	11.0475219559116	11.113978764232	11.3081579720295	10.7742566331307	11.0550044856475	11.1183406681572	10.9316209732243
C:127	7.18548258186975	7.06512365575068	7.06803839738793	6.85607136902855	7.22550342072187	6.95962206062458	6.94578781434653	7.86143143777997	7.78076986159567	7.78564310800205	7.02747111164405	6.61876405889486	6.9401344712403	7.07935987684309	7.52117630958959	6.63466832510909	7.36212753015557	7.24165030790232	7.18461258422678	7.15296402734377	7.19899318481486	7.50611449752997	8.19608013096802	8.32814466270655	7.26418934300535	7.60125553690093	7.43487957491458	7.1580983375219
C:131	12.8823828274912	13.1107083722215	12.9125878117419	12.922126718817	13.1574294739252	12.894686962874	12.9019552849221	12.6272455620127	13.2698030980612	13.4652245002334	13.155288259671	13.1832222131378	12.9612796443355	13.2442106252722	11.7533872042356	11.8112781407417	11.7898999872315	11.3121356156517	11.358183357093	11.4408282460364	11.1722511000091	12.3930474978213	11.348206234641	11.8034210243636	11.1563837435759	11.1761709982296	11.4116849985488	11.5167502025505
C:132	10.0806671002944	10.4043318638843	9.67125086742525	10.0167143424756	10.1169505026678	10.160064678389	10.3179017234199	9.86329460915068	10.1389816473617	10.39145762497	10.2279337811884	9.87376305038939	9.77866141984035	9.86801123501153	10.0709915842778	9.9497244820387	10.1610425339427	9.71572984811334	9.67744995559656	9.66930067977121	9.78826342386574	9.34937245537741	9.92804667596139	10.2088693188987	9.31653853832326	9.55312034645435	9.52703007710616	9.45339749491666
C:133	8.54281268413261	8.34452168219372	8.51927435113665	8.21931178876125	8.49987651976697	8.30882350193909	8.35250701426709	7.34644428660517	8.37519813930658	8.69923369776106	8.79880952790652	7.99718234413684	8.50346967755953	8.72810569920945	9.02253459568727	8.8898349189447	9.19038682186402	8.654780840463	8.67310074703772	8.66936264177734	8.35500200180671	7.64850194245604	8.95212510856146	8.85487782889885	8.45697944033193	8.50503387032902	8.62521891126289	8.58987284979152
C:134	10.0038120717163	10.605384714204	10.0977743116438	10.1291521093988	9.89074849812526	9.7686251391275	10.1619797168754	8.88644415579754	9.80456517923535	9.61246717834083	9.68094268029353	10.0518693257349	9.83101023346111	9.3264553068449	9.84752220189653	9.91408296439897	10.0297200637644	10.1947619015703	9.9741987060888	9.89940596645104	10.1440828326518	9.68060401838635	9.11023303561103	8.75605699302727	10.0004120699876	9.47890504720013	10.0559236332565	9.71340356690938
C:135	11.7122509421208	11.2768612570003	11.2654185824299	11.2201204158716	11.3201456522943	11.1960411238192	11.1974541891235	11.2561935023806	11.1173050822437	11.722829648601	11.6722527355326	11.2988780727293	11.4004352691485	11.6696410506534	12.9967201941378	12.2881557251296	13.0490275937	12.0263876711762	11.9548844410315	12.2986213089469	12.0210050244394	12.6482578660078	12.5021537394949	12.8124069608087	12.0040072589895	11.7435649619571	12.2158250379453	12.2445994254157
C:136	8.36970270546524	8.58692106358301	8.24148710959918	8.54895783458192	8.28161338836574	8.50366903770069	8.57578344514545	7.42627128828547	8.08489911608629	8.22541687758525	8.54296990435754	8.73876526845999	8.69617181153629	7.95455639946251	8.28575813678131	8.67846324969387	8.20766184954939	8.51195231067942	8.19824117996199	8.39183438431915	8.47425160685649	7.06698484816582	7.14583360402205	7.50479872634597	8.21344832860848	7.86377888370493	8.34036231552495	8.20978055821177
C:137	6.26547400792037	6.3788863168528	6.03165319602395	6.56419503234683	6.00441987949892	6.93360763116776	6.43095858168496	6.3846799700851	6.33995592190328	5.81107568266367	6.29283330173524	6.81073837319957	6.5554832031374	6.20814443831785	7.00018815938544	7.40224219682034	7.18805548720316	7.04802529838121	6.95666935842075	7.28214300071951	6.83106971292154	7.12655956038228	7.04809605660173	7.16083822526484	7.12851364119863	6.8409626497294	6.99314308474283	7.09855308199744
C:138	8.18808529920605	7.13663992243246	7.34708043267975	7.17478824306287	7.57823305102129	6.98067543661911	7.1180203415277	7.0076413266781	6.72222996568875	7.75901771539067	7.51910877669257	6.53194487923996	7.22373497854149	7.93542701520628	8.27334513849126	6.73839480151984	7.89169946937698	6.2642119896155	6.05745617922898	6.08034059579131	6.22389846578256	7.92714665145849	6.53694243712411	7.80245843778821	5.78969068510238	6.69447172926306	6.23404054894997	6.21898502386781
