pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:69	5.18670015048901	7.00511576064346	5.13500823260408	4.98470936727206	5.35576412268184	5.58389192931742	5.64111183164876	4.99523196394275	5.25008084657476	4.98732196355388	5.23517479255268	5.37039030773646	5.19199026907846	4.98639188557393	5.26293851120522	6.55272785920338	4.98921459485983	5.9450090014386	6.33354788283332	7.10358729101978	7.15551318630358	5.37310753298741	4.98990883515805	5.25077919670795	6.35623597913044	6.20321398635871	6.75684873441428	6.33839930198082
C:83	11.1793091742406	12.9846204364507	12.882439889826	12.0592573382894	12.1665901315217	13.2678680061575	12.739382789194	14.3075505316567	13.6364572303172	12.6997844100263	12.5278607972639	13.5383810266332	13.2402116819458	11.9778471223303	11.0764611270831	13.0721034092291	12.9012841129461	12.1771172028071	12.3286906947562	13.3607410080704	13.1126211408434	13.7126874381181	14.1832805715939	13.5750376159779	12.7100644197378	13.7186633721414	12.830901524999	13.7364890392606
C:89	11.7832523581333	12.7266798766522	12.7373755130202	12.4863878445371	12.3496873066656	13.3061802215474	12.9942566045948	13.2184559765182	12.8428073006078	12.334964648341	12.2532359222617	13.3553916810536	13.0056565668558	12.2580566033254	11.7368185121195	12.7969295440806	13.0234685710847	13.0120612297174	13.1949790356073	13.7338763439245	13.6175255682874	12.1536788839402	13.6762311044215	13.0552125604472	13.3967264163783	13.5684721169573	13.6211261051354	13.7792061282098
C:90	6.31634528426824	5.95562115023255	6.43144767046435	6.18360861017702	6.120143270838	6.27464309675618	6.24151654901616	6.15467825318266	6.16335836210155	5.93995707376918	6.12838174314438	6.1522721548173	6.33503439184702	5.98638200188036	6.34963115640623	6.21226462860581	6.3400174923107	6.32949532016569	6.2274502227593	6.17243672912595	6.30012781665198	6.92307422312801	6.39821551615163	6.74311904016182	6.47149891918339	6.62167086307053	6.58425443260841	6.23673321421855
C:91	4.64754750241577	4.527541759196	4.68449532735609	4.58448829427481	4.52631565896405	4.57411276530007	4.61478453330021	4.53875041672798	4.73071281293981	4.55322737595038	4.53550229839997	4.40105672551832	4.39957574528538	4.55317726049988	4.57271762811342	4.82604168955415	4.39983754766325	4.79343020329312	4.62752285865588	4.70894290843933	4.62824288161486	4.84964791365406	4.79213140250162	5.06035988308293	4.53843622516357	4.70119262656333	4.62513899173237	4.50759411838395
C:92	8.80885635868383	10.3293549306773	9.90882287171851	9.41308439887147	9.94549610555876	10.4553578114965	10.3225560854101	10.4216779536003	10.1230053187339	9.33221008273772	9.12450957272972	10.2414680356704	10.5896943271071	9.09741542297225	9.29242978972909	10.3429737351293	9.80134253225013	9.58080318811412	9.98321058558358	10.3382528083305	10.6610318983076	11.6103735508319	10.4507138007378	10.1830325758188	10.2200981873348	10.6698496739994	11.029505509172	10.6990033051701
C:93	5.4587406341899	4.94562341095042	5.76393682537807	6.78013002124001	5.45065912035538	5.64963969243747	5.43151308550186	5.54645032955009	5.82262412984216	4.94179435843881	5.26521927345951	4.94946401259832	5.52906127877651	5.34855522525611	5.61581437914761	4.94593024830663	5.91453416342369	6.6918917520315	4.94685827925796	6.14697966701957	5.56406918931515	7.37235476855191	4.9438171461481	5.14717564860494	4.94398943183428	5.58576145430638	5.50170731437624	5.43756130204703
C:95	3.89954238437491	3.90085186893767	3.89997187080916	3.89969381531954	3.9003393663939	4.2374672646007	4.28229057475949	3.90132299901079	3.90124897878469	3.90009456923893	3.90004952849243	3.90161805057648	4.26392867550618	3.89995161868882	4.0637160365286	3.90091283857258	4.0225670760511	4.12639116152546	3.90109749822715	4.49568061979326	4.70737016186656	3.9028364517408	3.90049381274726	3.90081885420001	4.41283596284487	4.45298306091567	4.76056832651022	4.30027566199239
C:99	7.54268643945472	8.3842830883081	8.31668388895201	7.97070571046165	7.90841553118744	8.81970090195037	8.39613761640154	8.60208360796528	7.8534208953386	7.93123158748129	8.07855760257827	8.82707170405038	8.40655522157015	7.75255567544225	7.36657557003434	8.80989344686133	8.66219742325472	8.37747926922729	8.31258274802273	9.11880510183538	8.81588787840614	8.50629397868226	9.22344356147034	9.27602580597096	8.86327279409165	9.26497042595765	8.82003695164488	8.73761680674449
C:100	12.5876131988251	12.3541871884152	12.3501830024477	12.4404977909466	12.7219665093301	12.1409747934274	12.4105419015605	12.9735825676928	12.5420417344343	12.0204728155937	12.1706534418672	12.1549087047353	12.5579058249929	12.7421157004657	12.7772566578343	12.0954849904986	12.7391369007881	12.74104947959	12.525532331101	12.147892950566	12.6241415675556	13.4969926024756	12.7764034364661	12.7532705692253	12.3059995258818	12.3593787887637	12.556629935253	12.5127530210121
C:103	11.5234117042016	9.99195053462012	10.6729628377131	11.0887264997677	10.5144534185763	10.4134755135501	10.5612423254161	11.1719291716339	9.84148973810579	10.5238470964325	10.8504080264994	11.0350003970131	11.660354157001	10.8238993422318	11.1603532077345	9.49349926349705	10.4813932411445	11.0531876209795	10.553513834962	10.1886601325674	10.4684304539931	9.64101977754476	11.16027627564	11.0369037323179	10.9256417410603	10.998099608032	10.9580180776329	10.4809306294899
C:114	17.6776370829258	20.2191564417857	19.7280212999797	18.0268395580752	19.2750250248654	19.8829532638735	18.6904448420433	20.4696794212628	20.7358974313964	19.9479466189856	19.6674702263565	19.5583545009198	20.2495266149884	19.3702508445637	17.5115807437565	20.1673989740668	19.6133766842621	18.0824961951883	19.4106419152073	19.9929541394263	18.8520137214735	21.9664944323495	20.2856400282784	19.1953524828417	19.4884204316995	19.2033733872617	19.9188147439979	20.5077206739937
C:115	14.7816551527987	16.7124249020031	16.2482154209809	15.5375440552267	15.7456774046027	17.4857001223081	16.0095554064876	17.5113364952972	17.6575441737601	16.2335430528935	16.0080896896599	17.5199116142746	17.0289686137345	16.0147255481619	14.6395924886962	16.9682627882329	16.2067097150234	15.8385991662258	16.1986362263695	17.7940416421987	16.3442578449537	17.118508168752	16.0798775861623	15.3323173949945	16.6757132306864	16.0034582062805	15.746133447336	17.8519604392625
C:116	14.3379423213458	16.4582471506372	17.3858670719663	14.4195935645553	16.4783540559014	16.6071477053223	15.7849104600858	17.3520573075613	17.6945305386619	17.0827799073483	16.5098985147062	16.4831181634985	17.5128779493879	16.5937735478241	14.1144301238416	16.4937934502762	17.2544136319259	14.4165870668276	16.498106835648	16.6592025462884	15.9127418116736	17.4415042324657	16.3589238971121	14.8140219573406	16.0734708285498	15.2842991646032	16.3653161608619	17.4756257919904
C:117	11.5974598199056	12.4001561204077	12.4994514854781	11.6797173158279	12.0675319410324	13.4917340081279	12.4475346434398	12.9618480009086	12.9461565472851	12.0603103178471	11.9855365145794	13.2968507078719	13.1710886617788	12.2778476462687	11.2812277150922	12.013053107049	12.1420536039423	11.5431370283812	11.8458876425206	13.0946535439499	12.3329863208943	11.8979893656641	11.9769794356057	12.1983451997864	12.3109385236399	11.9560843349382	12.5226705178178	12.943388160296
C:118	10.6445044229442	13.3529768618181	13.2899792106718	11.165701662384	13.1016543317951	13.8157424778982	11.834574973176	14.4221451775388	14.2082356727076	13.2571227959473	13.0589048573312	13.0333713873767	13.8710481790914	13.1269289307464	10.2832802927246	13.4089789923237	13.1410698056551	11.224483218551	13.2795061789253	13.8122245396353	11.7553025869422	14.7908064469728	12.7722808758347	11.6933279852504	13.0800146474403	12.3330134516827	13.14577554984	14.1362835557277
C:120	8.28583844772497	9.20443433694278	9.48372448932896	8.44442680742064	8.9512201551318	10.3132077489589	9.20668714592998	10.0829821215536	9.67759077364389	8.73120377783353	8.61477251923472	10.112640208888	10.0903020919014	8.74139335939445	7.82940541054131	9.0318560605824	9.09635581213734	8.21875211930657	8.75321584600657	9.83538356793956	8.91818942041581	8.90540342943989	8.67522912334256	8.43146050476561	9.21596059372518	8.74023233057442	9.37598286666969	9.78827646137887
C:121	6.04997976980708	8.91222443417883	5.07691043163514	4.62293304614591	4.64208445666489	5.19820367203929	4.63370273254152	4.66974437576807	5.52053490734283	5.1070264535003	4.96862972925119	4.67771497057148	5.06350640800859	4.97525381711193	5.2427942563966	6.87693604407297	6.39517666760699	5.37148602295126	6.15215541161576	6.80624002555023	8.21817572031841	7.47843064805905	5.94178489220862	6.0264161578347	6.11459715964216	5.83611020218216	6.69220029654207	11.6867859189696
