id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:176	2546	798	2479	3568	1795	1457	2299	1558	736	1355	1837	1099	2048	2013	2282	1022	1693	3184	1660	1529	2744	251	1607	1389	3655	2308	2238
C:179	128969	42466	86599	109595	66865	59641	75261	39554	35956	74439	88107	45136	82348	98466	91959	40745	49454	93714	52296	57292	94639	21362	66914	46786	74349	57437	67805
C:180	8296	1304	5366	7276	2763	3295	4634	2376	1609	3538	5576	2946	5394	6064	5905	1198	3133	5377	1856	2931	4823	946	3836	2967	4408	3014	3114
C:181	12913	4507	14186	5093	6159	4590	6065	5921	6994	12443	11866	4673	3064	12917	15403	9817	13663	7665	9776	7689	10180	1696	10899	5671	14297	8334	4710
C:182	243	14	133	123	51	35	55	21	74	138	175	0	67	112	188	12	101	128	55	39	79	35	184	62	60	98	53
C:183	15235	1595	11436	23220	7658	6256	9972	4210	2634	4312	7066	4869	11361	11741	10984	1969	6869	16019	5388	4995	9415	1894	4721	3825	7221	5256	4666
C:184	6460	2126	5019	5788	3032	3062	5029	2683	2546	4316	5601	3453	4445	5208	3708	2166	2678	3924	1848	1942	3486	719	3302	3339	4077	3202	2801
C:193	1073	4419	1599	2021	3963	33562	1466	690	55744	2958	1840	906	1220	12427	871	5118	994	1493	3071	34365	1596	4617	1490	297	715	798	1606
C:194	225	726	247	291	726	5479	310	151	6278	416	274	158	256	1857	148	542	117	182	438	4275	238	631	167	48	85	109	223
C:197	430	277	502	785	643	572	368	248	1137	471	513	242	539	379	359	469	350	924	876	674	616	138	390	429	713	504	447
C:216	14006	11415	10206	15986	14165	6820	10245	4405	9191	15762	8655	4615	9040	10802	9816	11261	6211	12249	11063	6286	11042	4096	9703	4837	7514	7673	10073
C:217	18547	3773	9604	13481	5366	5763	7560	6207	1908	7359	11772	6129	11799	11543	12577	3715	5670	11921	4657	5396	8947	1584	9961	6644	12094	9654	6753
C:218	974	369	1027	1347	803	592	903	901	385	952	875	441	920	1167	758	503	665	1391	901	554	1117	21	1008	510	1273	1193	786
C:219	4854	1103	4911	4756	3853	3192	4117	3118	1973	3705	4473	3937	6686	4739	3576	1362	3009	3980	2748	3348	3964	775	3755	2201	5228	3212	3735
C:222	14768	3321	11401	13928	5183	5561	9271	6287	5244	8989	10924	6964	10839	11855	11409	2899	6970	10591	3601	4865	11056	2273	9408	5463	7713	6508	6799
C:223	109785	46931	75084	93499	62153	35414	55242	33424	45847	68066	79666	29903	54131	68278	73035	47585	47929	69537	45321	33162	46706	33749	57745	43267	49169	43466	52633
C:224	3647	1719	3384	3628	2485	1481	1902	922	1622	2755	2453	987	1710	2732	2787	1521	2183	2617	1743	1163	2046	1069	1968	1121	1382	1735	2070
C:225	466166	324264	363756	478308	457595	210442	327620	147299	316660	481856	404465	147120	290159	501628	312089	241209	199514	255122	239761	149583	213887	202673	219822	151662	172832	187948	227487
