pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:11	17.4068135712509	19.8825302245547	19.4949809913044	18.1707353641425	19.3083697543171	20.8715310108739	19.1954247934771	20.8573367454703	20.5874844453138	19.2605093550997	19.0495239268857	20.4662819907064	20.3149251567951	19.410400542502	17.0820442837774	19.7231438716405	19.4483808841759	18.0668254351661	19.2602081635541	20.8246885510875	19.2660691465935	21.7232044477631	18.8200786193775	18.9653099322289	19.5645110319442	18.9523861984252	19.5614117565187	20.4691877277519
C:12	14.7514379660188	15.22674262446	15.4465582759841	15.0240551605409	15.1608356412084	16.6118633538603	15.7665526676187	17.6792818424819	15.8871130599082	15.4551185021221	15.2969907992343	16.566591572573	16.820490326844	16.1432357397472	14.3558653543656	15.1467092962603	15.4114273684081	14.9177153673198	15.1198049009135	16.5803613924327	15.8273994978181	17.0372888425966	14.9325342048738	15.2237717804895	16.1343379360075	15.8399085291176	14.8897845024543	16.8225953495532
C:13	8.65038547501888	11.0239538491511	10.260007403695	9.12321917822578	10.128191740966	11.6703602321792	10.0922648604608	11.6107358675682	11.2077824014866	10.2273067328936	9.80146627051101	11.5045477117372	10.9673834650101	10.1004808672129	9.18327569695227	11.4238577607987	10.3805180597176	9.88408621468904	10.9281184584259	11.8458927613908	10.6320355621637	9.56916410244214	10.4550262994496	10.6174668359592	10.9093937312601	10.6726649805615	11.1171261041946	11.7574133002222
C:14	8.60051732621649	10.606937967698	10.6603676876171	8.91901645219936	10.4629504693874	11.6084278637871	10.0107145012976	12.1935089290233	11.6212922675092	10.8235865153843	10.6121756792457	11.2006034554205	11.4421752529761	10.5013394546219	8.16849396912936	10.8268406329616	10.4160887480027	9.00016627435294	10.5112917780786	11.4839816086094	10.0719464841527	9.19088500220446	10.6987992440145	10.3964204049041	10.6846054022913	10.2862857185924	10.7345023141516	11.8402014502889
C:15	6.93139317651899	7.87216723301751	7.60093201544698	6.67275536047268	7.64194296335778	8.53181321543156	7.36690660891118	8.40303807111603	8.53209459792095	7.23995979637695	7.08961238343629	8.13046583556949	8.04763766484118	8.31839355768581	7.02911321646627	7.92028502679576	7.78634846628742	6.70146203264539	7.54687949703335	8.69857616499843	7.45505089470588	9.68028396732166	7.13502672761415	7.03615839311275	7.57069916551251	6.98868261072145	7.79170156832689	8.49336583870256
C:16	8.33130868107905	10.050469312176	9.47602479744375	7.78214949815116	9.42301142348859	10.3438345423638	9.30485649830141	11.490106312277	10.7146089056342	9.18397393850087	8.98618624825479	10.149377606015	10.5214358899701	9.69205822608352	10.7676737760401	10.4393833789485	9.60848167804633	8.17062638598935	10.033098999779	10.4739485453262	10.1572276629957	11.6622381970597	9.66287891899965	10.6128359420808	10.565004207479	10.5699588625369	9.89700820506201	11.3699019598645
C:17	7.86011833171783	9.22571631321928	9.14263955728589	9.13098946356875	8.85174604366558	10.6231149374462	9.28854931061566	10.8134812983509	9.92305910467201	8.83582110371908	8.79033787005758	10.3717929199156	10.3907310876461	9.34204055227587	7.59129362524722	8.93654261442155	8.98234540512719	7.9834834728515	8.80342862602837	10.0630407932571	8.86744503561169	11.4107940492125	9.12635858539095	9.93745805535881	9.79406415964564	9.78767510775432	9.27527449519439	10.076777721289
C:18	4.9159840186865	5.76928803201925	5.09020517732271	4.54132751112004	5.90751792122897	5.8263739047136	4.57276233038525	6.58468196824534	5.88006279793531	5.16330577336472	4.57243940174416	4.69088092017352	5.54811417291837	5.38273702728605	8.81326838340236	7.90188992052673	7.52815183203267	6.95959152735501	7.3513644239414	7.93994624309161	8.25714746420616	9.39224174752616	8.79738947563101	12.151398192903	8.14621392570758	9.6391972830031	8.04246875330862	8.20473157151303
C:19	5.8040326593177	8.39534471164903	5.58400616107825	4.85431071925179	5.56582141149794	6.6412751974379	5.45071165164327	6.41082367876241	6.34244874460466	5.36817044249194	5.5803261202018	5.98513319354825	5.90479428997032	5.14185258278433	4.85723955278213	6.32443459503646	6.44210496912349	5.44436128703581	6.08564075999949	7.31582849172557	8.65883163862387	7.3628398514752	5.82532308302396	5.4306160433403	5.98856572856063	5.37542905589426	6.03436778582274	11.3251369669073
C:20	5.5546901514822	7.32635030393623	6.84503796425263	5.51897306766176	6.47883684593697	7.89309236560497	6.64159767137682	7.91704630962661	7.61345094452358	6.47800951204443	6.06338176205256	7.57789621168657	7.46044536607666	7.03880846254832	4.5988684170752	6.66737782584037	6.43340947522441	5.21661926512235	6.56511605970666	7.5341607069199	10.2270391785384	8.25466023066186	6.30258343729927	6.46862831470786	6.5727689734317	6.43509114407881	6.50023879332054	10.869195228165
