Tile	Base	Mean	sample
1	1	-0.8923753191403705	ct5
1	2	-0.936289241563621	ct5
1	3	-0.9888087080983539	ct5
1	4	-0.9253550941844395	ct5
1	5	-1.0090397355890346	ct5
1	6	-0.9357194101846886	ct5
1	7	-0.9334379698867394	ct5
1	8	-0.9185957505338749	ct5
1	9	-0.9560956409766419	ct5
1	10	-0.9298510252098211	ct5
1	11	-0.9322064880941312	ct5
1	12	-0.9578567643513836	ct5
1	13	-0.9288136899642794	ct5
1	14	-0.89462721202284	ct5
1	15	-1.0433362796803465	ct5
1	16	-1.0019748160337159	ct5
1	17	-0.9436533689665723	ct5
1	18	-1.0358215975494716	ct5
1	19	-0.9850783256918518	ct5
1	20	-1.0215812417649701	ct5
1	21	-0.9180823411506864	ct5
1	22	-0.9436217075025297	ct5
1	23	-0.6422724792266052	ct5
1	24	-0.2744729966221797	ct5
1	25	-0.3590164037380035	ct5
1	26	0.22177333202157712	ct5
1	27	0.42218161121962794	ct5
1	28	1.7584470558601808	ct5
2	1	-0.8698381045397738	ct5
2	2	-0.8953079904826069	ct5
2	3	-0.9078292256398726	ct5
2	4	-0.9228342783365804	ct5
2	5	-0.8812267186461469	ct5
2	6	-0.9589840996820556	ct5
2	7	-0.9747349756074684	ct5
2	8	-0.9762368508893857	ct5
2	9	-0.9379063892447448	ct5
2	10	-0.9183578867845128	ct5
2	11	-0.9399941111599546	ct5
2	12	-0.9805639676350495	ct5
2	13	-0.9446442826266477	ct5
2	14	-0.9967825455929145	ct5
2	15	-1.0126206729281506	ct5
2	16	-0.9510433778494871	ct5
2	17	-0.9285841894547602	ct5
2	18	-0.9079249670148712	ct5
2	19	-0.9059096913446183	ct5
2	20	-1.0718707049772007	ct5
2	21	-1.0087910826819737	ct5
2	22	-0.9542490864221662	ct5
2	23	-1.0744670562792749	ct5
2	24	-0.5969459904493419	ct5
2	25	-0.736028659021791	ct5
2	26	-1.2506922499558968	ct5
2	27	-1.4825757777482877	ct5
2	28	-2.485082355904524	ct5
3	1	-0.8816544213850008	ct5
3	2	-0.8796589563305659	ct5
3	3	-0.9307768048923819	ct5
3	4	-0.8632772421979737	ct5
3	5	-0.8283583278268196	ct5
3	6	-0.9233605030667746	ct5
3	7	-0.9071130074792393	ct5
3	8	-0.8863322418224371	ct5
3	9	-0.9193434953656734	ct5
3	10	-0.8929168952222852	ct5
3	11	-0.8291769189740066	ct5
3	12	-0.8640425267909393	ct5
3	13	-0.8722699227133788	ct5
3	14	-0.8666068004445364	ct5
3	15	-0.9393200522929561	ct5
3	16	-0.8758152342821717	ct5
3	17	-0.9019533512730504	ct5
3	18	-0.9141088862073019	ct5
3	19	-0.9101319344174286	ct5
3	20	-0.9674928227783894	ct5
3	21	-0.8170605049605939	ct5
3	22	-0.8500222217865314	ct5
3	23	-0.6888517613459513	ct5
3	24	-0.5058001571160062	ct5
3	25	-0.10588011181474855	ct5
3	26	-0.09616323857981968	ct5
3	27	0.1373963183125113	ct5
3	28	0.3801137225268434	ct5
4	1	-0.5702927629697143	ct5
4	2	-0.5933585485300483	ct5
4	3	-0.5705185610012933	ct5
4	4	-0.5855753329457869	ct5
4	5	-0.5716322470327455	ct5
4	6	-0.6465372373272231	ct5
4	7	-0.5630030776769317	ct5
4	8	-0.6139808719754143	ct5
4	9	-0.5890219944075525	ct5
4	10	-0.5304763430071091	ct5
4	11	-0.47413359245975073	ct5
4	12	-0.49637256744536273	ct5
4	13	-0.530066290359315	ct5
4	14	-0.5453206245247131	ct5
4	15	-0.577286761963677	ct5
4	16	-0.5174461995670114	ct5
4	17	-0.476355267334732	ct5
4	18	-0.5935469025723421	ct5
4	19	-0.6083191945192823	ct5
4	20	-0.6247384674938417	ct5
4	21	-0.7055639321618514	ct5
4	22	-0.6398571418214161	ct5
4	23	-0.6025679952824845	ct5
4	24	-0.25507807752678957	ct5
4	25	-0.5037245508490855	ct5
4	26	-0.04286326466656476	ct5
4	27	-0.49555297730147885	ct5
4	28	0.3054800228931427	ct5
5	1	-0.8567720348914136	ct5
5	2	-0.783606456069684	ct5
5	3	-0.6988811816576117	ct5
5	4	-0.7963546304915994	ct5
5	5	-0.7035505419710475	ct5
5	6	-0.6870730048938967	ct5
5	7	-0.6212896660533502	ct5
5	8	-0.7955255517838324	ct5
5	9	-0.6845106762659015	ct5
5	10	-0.6536210755562308	ct5
5	11	-0.6380229178905097	ct5
5	12	-0.594627048221966	ct5
5	13	-0.6110756565169311	ct5
5	14	-0.526335413312907	ct5
5	15	-0.5307254757136448	ct5
5	16	-0.6317139091605597	ct5
5	17	-0.5410148447596441	ct5
5	18	-0.5878858748921942	ct5
5	19	-0.5937040479724658	ct5
5	20	-0.61652112809751	ct5
5	21	-0.4672436263230608	ct5
5	22	-0.5566337060853215	ct5
5	23	-0.6731853687269691	ct5
5	24	0.1647035511658217	ct5
5	25	0.4003009595709557	ct5
5	26	0.6158196778326328	ct5
5	27	0.30806749710551173	ct5
5	28	-0.29488627747315377	ct5
6	1	-0.7064784608123063	ct5
6	2	-0.7638797936607773	ct5
6	3	-0.8227308407528966	ct5
6	4	-0.7926068822844599	ct5
6	5	-0.7656481952501579	ct5
6	6	-0.7221039790796979	ct5
6	7	-0.7279224894372334	ct5
6	8	-0.753092580319155	ct5
