Tile	Base	Mean	sample
1	1	-0.3563440291378086	pc6
1	2	-0.4800193956554324	pc6
1	3	-0.45961728078263064	pc6
1	4	-0.4361166061543713	pc6
1	5	-0.376738125106975	pc6
1	6	-0.3762392738268616	pc6
1	7	-0.36965160565348754	pc6
1	8	-0.3661790587442937	pc6
1	9	-0.3692395218560165	pc6
1	10	-0.31006674369857734	pc6
1	11	-0.37584688064465865	pc6
1	12	-0.43514369707862954	pc6
1	13	-0.40520537041817306	pc6
1	14	-0.3725135815399554	pc6
1	15	-0.43163842852636236	pc6
1	16	-0.4070158943227611	pc6
1	17	-0.49810543039976096	pc6
1	18	-0.5337351045823837	pc6
1	19	-0.3620644125123391	pc6
1	20	-0.636575430174851	pc6
1	21	-0.4898002983919838	pc6
1	22	-0.5299837087426482	pc6
1	23	-0.4906770020164686	pc6
1	24	-0.7225420578695179	pc6
1	25	-0.5720374838684634	pc6
1	26	-0.6616924435693008	pc6
1	27	-0.4660336736997692	pc6
1	28	-0.7494886168521546	pc6
1	29	-0.5910673695832216	pc6
1	30	-0.5024393688982727	pc6
1	31	-0.49124464166065707	pc6
1	32	-0.5739587016506107	pc6
1	33	-0.6355607705390298	pc6
1	34	-0.81545637953203	pc6
1	35	-0.6200454834081413	pc6
1	36	-0.5029588980278064	pc6
1	37	-0.8352651873762653	pc6
1	38	-0.6484724545238478	pc6
1	39	-0.7519971199594835	pc6
1	40	-1.0147072591544486	pc6
1	41	-1.5677447066870087	pc6
1	42	-1.7701966357117271	pc6
1	43	-1.1629680033868226	pc6
1	44	-0.9830678124580103	pc6
1	45	-0.609682194022362	pc6
1	46	0.996575717357544	pc6
1	47	-0.17486065005088847	pc6
1	48	0.2894629035347407	pc6
1	49	-1.3836975317463924	pc6
1	50	0.07460822735647099	pc6
1	51	-1.3003391438849832	pc6
1	52	-1.0438533792282598	pc6
1	53	-1.4407793378731455	pc6
1	54	-2.3231944000272833	pc6
1	55	-4.047891930736878	pc6
1	56	-2.6906743857306026	pc6
1	57	-0.314873007720351	pc6
1	58	-3.0675887882078143	pc6
1	59	-1.8980132705520845	pc6
1	60	-1.1414795994302054	pc6
1	61	-1.6724986584560781	pc6
1	62	-1.6856660359013915	pc6
1	63	-3.1343626356300547	pc6
1	64	-5.274924242424241	pc6
1	65	2.0418386243386237	pc6
1	66	6.490750661375657	pc6
1	67	7.03369047619049	pc6
1	68	-26.23902777777778	pc6
2	1	-0.37297844879643804	pc6
2	2	-0.44936544852522786	pc6
2	3	-0.4833683643688289	pc6
2	4	-0.45248440960819636	pc6
2	5	-0.45745133315072906	pc6
2	6	-0.4155631979179475	pc6
2	7	-0.4517440688384937	pc6
2	8	-0.48627591234880185	pc6
2	9	-0.4913352482561635	pc6
2	10	-0.40567300064697775	pc6
2	11	-0.4597341983459131	pc6
2	12	-0.5092445528349856	pc6
2	13	-0.428703713735878	pc6
2	14	-0.45623800781496726	pc6
2	15	-0.43844718779734393	pc6
2	16	-0.4973202400386967	pc6
2	17	-0.4671722138914731	pc6
2	18	-0.5390329208345008	pc6
2	19	-0.4849128207557101	pc6
2	20	-0.710582737427373	pc6
2	21	-0.5219905621027294	pc6
2	22	-0.7822413218439053	pc6
2	23	-0.5981001036495712	pc6
2	24	-1.1492440430250994	pc6
2	25	-0.6004848644916407	pc6
2	26	-0.7094532728353755	pc6
2	27	-0.6937421764858982	pc6
2	28	-0.6793417548447778	pc6
2	29	-0.7843812227202847	pc6
2	30	-0.8057771668985225	pc6
2	31	-0.62052709854283	pc6
2	32	-0.7748677770703694	pc6
2	33	-0.8467166893697637	pc6
2	34	-1.2112844515781447	pc6
2	35	-1.3426446280258588	pc6
2	36	-1.7697889220012755	pc6
2	37	-1.6160872223619407	pc6
2	38	-1.6118966969480866	pc6
2	39	-1.8252034346029262	pc6
2	40	-1.5906656737093527	pc6
2	41	-0.9705890788934326	pc6
2	42	-1.9584882202881424	pc6
2	43	-1.4107917361537012	pc6
2	44	-2.082400651598114	pc6
2	45	-2.116364400704569	pc6
2	46	-2.4479832746241286	pc6
2	47	-2.367155170598835	pc6
2	48	-2.0499310358591956	pc6
2	49	-3.2750322627037676	pc6
2	50	-4.592058439310197	pc6
2	51	-4.253300816358848	pc6
2	52	-3.7735831089579897	pc6
2	53	-2.3836364807302886	pc6
2	54	-4.1184324952653775	pc6
2	55	-5.295034787879736	pc6
2	56	-5.6875974626536845	pc6
2	57	-5.582565315412658	pc6
2	58	-5.925922121541145	pc6
2	59	-5.42370497015683	pc6
2	60	-1.9113208692714707	pc6
2	61	-6.270712944170363	pc6
2	62	-12.03487238510774	pc6
2	63	-11.60189510316252	pc6
2	64	-3.3582575757575768	pc6
2	65	-7.791494708994712	pc6
2	66	-2.6759160052910076	pc6
2	67	1.0336904761904862	pc6
2	68	2.2609722222222217	pc6
3	1	-0.3350203229679565	pc6
3	2	-0.428088409319308	pc6
3	3	-0.42748673470454435	pc6
3	4	-0.3995738768938608	pc6
3	5	-0.43250214756864835	pc6
3	6	-0.3696339628822187	pc6
3	7	-0.4170942263059274	pc6
3	8	-0.4273393310423188	pc6
3	9	-0.455018233456272	pc6
3	10	-0.3643718712610493	pc6
3	11	-0.41035060766547105	pc6
3	12	-0.44107959430523636	pc6
3	13	-0.4046590330519706	pc6
3	14	-0.41133490380570237	pc6
3	15	-0.3337148498181577	pc6
3	16	-0.34053363412238724	pc6
3	17	-0.3384287002807582	pc6
3	18	-0.4252970304230672	pc6
3	19	-0.3800987838782959	pc6
3	20	-0.58485507072578	pc6
3	21	-0.42835821639913974	pc6
3	22	-0.6885996478775027	pc6
3	23	-0.42855263380017306	pc6
3	24	-0.6513855100138173	pc6
3	25	-0.5384410959860162	pc6
3	26	-0.4888688039218323	pc6
3	27	-0.5100825190156115	pc6
3	28	-0.4909155463418884	pc6
3	29	-0.5046964372285316	pc6
3	30	-0.5576530508588462	pc6
3	31	-0.5449541983896964	pc6
3	32	-0.4819779382246594	pc6
3	33	-0.6394322814611755	pc6
3	34	-1.2477111763646462	pc6
3	35	-1.2068863902946205	pc6
3	36	-1.1175009396553648	pc6
3	37	-1.0211915293485063	pc6
3	38	-1.0881756085127137	pc6
3	39	-1.7570804784224165	pc6
3	40	-1.8082844224015489	pc6
3	41	-1.4952952878320787	pc6
3	42	-2.469401042076477	pc6
3	43	-2.016116965220199	pc6
3	44	-2.4569894673875865	pc6
3	45	-2.571818946159116	pc6
3	46	-2.162891854089672	pc6
3	47	-1.7277452654355052	pc6
3	48	-1.9469007328288939	pc6
3	49	-2.9625815140828067	pc6
3	50	-2.0003917726435283	pc6
3	51	-0.8382429013009371	pc6
3	52	-1.476285811660695	pc6
3	53	-1.1891920362858457	pc6
3	54	-0.7543771957262067	pc6
3	55	-0.988368121213071	pc6
3	56	-1.2490789441351637	pc6
3	57	-2.5071807000280444	pc6
3	58	-2.092588788207813	pc6
3	59	-2.579831452370268	pc6
3	60	-4.364537243540479	pc6
3	61	-1.4248796108370314	pc6
3	62	0.9651276148922605	pc6
3	63	1.8504858492184297	pc6
3	64	2.1417424242424232	pc6
3	65	1.208505291005288	pc6
3	66	3.3240839947089924	pc6
3	67	5.700357142857154	pc6
3	68	-26.23902777777778	pc6
4	1	-0.3768189361198395	pc6
4	2	-0.44061752081420025	pc6
4	3	-0.4208825104148417	pc6
4	4	-0.41316395554732566	pc6
4	5	-0.36759489315736005	pc6
4	6	-0.38205027254840473	pc6
4	7	-0.38858960649876195	pc6
4	8	-0.36961180231582347	pc6
4	9	-0.3682247266376564	pc6
4	10	-0.3385258442914676	pc6
4	11	-0.5428407527868799	pc6
4	12	-0.4096802837218192	pc6
4	13	-0.4806698295934879	pc6
4	14	-0.4174569213286219	pc6
4	15	-0.5607297463646574	pc6
4	16	-0.490923717316619	pc6
4	17	-0.440747490473818	pc6
4	18	-0.5855379935348424	pc6
4	19	-0.3405802192826499	pc6
4	20	-0.4041499027079354	pc6
4	21	-0.4055217856983333	pc6
4	22	-0.5508316177394619	pc6
4	23	-0.3716063574780648	pc6
4	24	-0.5407407859507956	pc6
4	25	-0.5081336199166202	pc6
4	26	-0.48158628243186286	pc6
4	27	-0.5657290621154232	pc6
4	28	-0.5283691659777361	pc6
4	29	-0.6282393755533562	pc6
4	30	-0.3955358372092306	pc6
4	31	-0.603608423350984	pc6
4	32	-0.49072561378721247	pc6
4	33	-0.6762605666708197	pc6
4	34	-1.0880304668258134	pc6
4	35	-1.3578587625875542	pc6
4	36	-0.8903822955875711	pc6
4	37	-0.9909452994771542	pc6
4	38	-0.7082357352528987	pc6
4	39	-1.4646945919097831	pc6
4	40	-1.335193734306472	pc6
4	41	-2.673513109614259	pc6
4	42	-2.205768323552018	pc6
4	43	-2.7283984956878413	pc6
4	44	-2.6054269673875865	pc6
4	45	-2.3906651000052683	pc6
4	46	-3.647329679852888	pc6
4	47	-2.90059594416854	pc6
4	48	-3.546020967432998	pc6
4	49	-4.366836833231741	pc6
4	50	-4.899075983169844	pc6
4	51	-3.163439065206777	pc6
4	52	-0.719529054903937	pc6
4	53	-2.7586364807302886	pc6
4	54	-3.1898610666939504	pc6
4	55	-4.255034787879737	pc6
4	56	-4.117597462653684	pc6
4	57	-3.254144262781079	pc6
4	58	-4.099167735576234	pc6
4	59	-2.926422361461178	pc6
4	60	-0.23671769466830028	pc6
4	61	-2.458212944170363	pc6
4	62	1.9095720593367034	pc6
4	63	1.4338191825517654	pc6
4	64	3.8084090909090946	pc6
4	65	3.708505291005288	pc6
4	66	7.824083994708992	pc6
4	67	9.700357142857154	pc6
4	68	12.760972222222222	pc6
5	1	-0.6004348870940888	pc6
5	2	-0.6724929302384339	pc6
5	3	-0.5899126814743951	pc6
5	4	-0.5908753002181655	pc6
5	5	-0.6079632669812156	pc6
5	6	-0.5167720869181025	pc6
5	7	-0.4906643505132777	pc6
5	8	-0.6132177225298889	pc6
5	9	-0.5345634743387961	pc6
5	10	-0.45255911692812134	pc6
5	11	-0.4742053291972965	pc6
5	12	-0.4992014100555764	pc6
5	13	-0.513168736596171	pc6
5	14	-0.4242463393084037	pc6
5	15	-0.5337951735329085	pc6
5	16	-0.5292579481232096	pc6
5	17	-0.46679183373445454	pc6
5	18	-0.5577772616406946	pc6
5	19	-0.41222701284981866	pc6
5	20	-0.5201015105403144	pc6
5	21	-0.45002600619416455	pc6
5	22	-0.803495697702914	pc6
5	23	-0.5807973970122973	pc6
5	24	-0.9265458501412738	pc6
5	25	-0.584673857926596	pc6
5	26	-0.6365451130093831	pc6
5	27	-0.5873260488176513	pc6
5	28	-0.6255964019507587	pc6
5	29	-0.6325279139438607	pc6
5	30	-0.6888270465052102	pc6
5	31	-0.8221144946011236	pc6
5	32	-0.6870530735636109	pc6
5	33	-0.8590595319091392	pc6
5	34	-1.1534337413170235	pc6
5	35	-0.7667068921463596	pc6
5	36	-1.3938195948922925	pc6
5	37	-1.2411143040402806	pc6
5	38	-1.5386239696753634	pc6
5	39	-1.7469589204963398	pc6
5	40	-2.184917369410325	pc6
5	41	-2.540747740054048	pc6
5	42	-2.8469138524824693	pc6
5	43	-3.1968335089504407	pc6
5	44	-2.5219346009753743	pc6
5	45	-3.474063844118298	pc6
5	46	-3.334704141832802	pc6
5	47	-2.32728602318522	pc6
5	48	-1.2559916419198025	pc6
5	49	-0.02740091042124959	pc6
5	50	-1.737891772643529	pc6
5	51	-1.1523155946839765	pc6
5	52	-0.06568290105778374	pc6
5	53	-0.8836364807302886	pc6
5	54	-0.2612896381225198	pc6
5	55	-1.5994792323241782	pc6
5	56	-1.6564863515425685	pc6
5	57	-3.6225653154126576	pc6
5	58	-0.4675887882078129	pc6
5	59	-1.238922361461178	pc6
5	60	-2.147431980382585	pc6
5	61	-0.27071294417036285	pc6
5	62	-2.5428088930442456	pc6
5	63	-1.1495141507815703	pc6
5	64	-1.0963528138528105	pc6
5	65	1.208505291005288	pc6
5	66	0.8240839947089924	pc6
5	67	-30.299642857142846	pc6
5	68	-26.23902777777778	pc6
6	1	-0.30658522949703126	pc6
6	2	-0.37100621109543397	pc6
6	3	-0.3557707907048311	pc6
6	4	-0.3315335609104295	pc6
6	5	-0.34658657021898875	pc6
6	6	-0.3416027432973294	pc6
6	7	-0.3645233760720714	pc6
6	8	-0.4012514188520555	pc6
6	9	-0.3908172185713994	pc6
6	10	-0.3597282684663128	pc6
6	11	-0.3744464085754231	pc6
6	12	-0.35063090590966084	pc6
6	13	-0.4438117330213913	pc6
6	14	-0.40026632534305406	pc6
6	15	-0.34765286081145064	pc6
6	16	-0.44639838961398937	pc6
6	17	-0.3167071835727242	pc6
6	18	-0.36753473839027606	pc6
6	19	-0.39478555313647234	pc6
6	20	-0.45861777673595583	pc6
6	21	-0.4780330438653948	pc6
6	22	-0.598769709458395	pc6
6	23	-0.4276668337311662	pc6
6	24	-0.7674080318207572	pc6
6	25	-0.5175721263893962	pc6
6	26	-0.4979808988517789	pc6
6	27	-0.577764129944434	pc6
6	28	-0.544351252471543	pc6
6	29	-0.6184118296206407	pc6
6	30	-0.6832311277010561	pc6
6	31	-0.738169367538184	pc6
6	32	-0.5647002182873777	pc6
6	33	-0.6946952013950707	pc6
6	34	-1.2319763196566456	pc6
6	35	-0.8138475925793571	pc6
6	36	-1.5559208501023036	pc6
6	37	-1.6766232707080135	pc6
6	38	-1.0542973303605976	pc6
6	39	-1.775463174862665	pc6
6	40	-1.1137711243510395	pc6
6	41	-1.7168633905883013	pc6
6	42	-1.836546019810271	pc6
6	43	-1.5738043641821662	pc6
6	44	-1.186866361326981	pc6
6	45	-0.332407181453231	pc6
6	46	-0.3410220965786124	pc6
6	47	-1.3546141711776514	pc6
6	48	-0.1783337066347528	pc6
6	49	-1.8491063367778402	pc6
6	50	-1.4481190453708024	pc6
6	51	-0.03204646095815633	pc6
6	52	0.7054709450960601	pc6
6	53	-0.167420264514071	pc6
6	54	0.016021286247223543	pc6
6	55	1.8622065914306063	pc6
6	56	1.4109739659177478	pc6
6	57	0.8417203988730577	pc6
6	58	1.5681254975064718	pc6
6	59	1.5710776385388243	pc6
6	60	1.4340897587478523	pc6
6	61	1.405423419466004	pc6
6	62	0.838143487908134	pc6
6	63	-0.08088669980117658	pc6
6	64	1.3841666666666654	pc6
6	65	1.708505291005288	pc6
6	66	3.224083994708991	pc6
6	67	6.500357142857151	pc6
6	68	9.260972222222222	pc6
7	1	-0.2966289456129374	pc6
7	2	-0.3200925401719843	pc6
7	3	-0.33437670386313556	pc6
7	4	-0.31130699373278503	pc6
7	5	-0.3098084295072283	pc6
7	6	-0.2875754371286803	pc6
7	7	-0.3080937340028953	pc6
7	8	-0.2903535878439598	pc6
7	9	-0.37800124045406136	pc6
7	10	-0.3132634812645563	pc6
7	11	-0.29892842796471086	pc6
7	12	-0.40282702559175476	pc6
7	13	-0.3477066092957628	pc6
7	14	-0.36595650480057884	pc6
7	15	-0.3487130791459734	pc6
7	16	-0.3123688074186717	pc6
7	17	-0.2679046709212969	pc6
7	18	-0.3216463265280396	pc6
7	19	-0.28023717503572954	pc6
7	20	-0.4061576028440257	pc6
7	21	-0.3856579490083476	pc6
7	22	-0.6730434290754772	pc6
7	23	-0.33853225767587247	pc6
7	24	-0.3582572405361404	pc6
7	25	-0.476848552278085	pc6
7	26	-0.49351304806388896	pc6
7	27	-0.489866749464106	pc6
7	28	-0.48000884036713387	pc6
7	29	-0.4276629889079828	pc6
7	30	-0.5374392744207412	pc6
7	31	-0.4793232304372097	pc6
