Tile	Base	Mean	sample
1	1	-0.8552808225696538	ct7
1	2	-0.723499704135179	ct7
1	3	-0.8925307312070601	ct7
1	4	-0.8574717994639443	ct7
1	5	-0.8299708984015055	ct7
1	6	-0.8358451429648497	ct7
1	7	-0.8931201907721729	ct7
1	8	-0.9009680942732601	ct7
1	9	-0.9062053420855065	ct7
1	10	-0.8168139388706237	ct7
1	11	-0.7649716103507913	ct7
1	12	-0.9091264646863237	ct7
1	13	-0.7398594283496891	ct7
1	14	-0.8578532621922932	ct7
1	15	-0.6808112012939489	ct7
1	16	-0.8896025598588224	ct7
1	17	-0.8989924740626876	ct7
1	18	-0.9254337289814814	ct7
1	19	-0.9730969267089833	ct7
1	20	-1.035805435778471	ct7
1	21	-1.1000376045112787	ct7
1	22	-1.0113280678852021	ct7
1	23	-1.486399943540846	ct7
1	24	-1.200465167180262	ct7
1	25	-1.0650866017471472	ct7
1	26	-1.4543821903830008	ct7
1	27	-1.684253354335631	ct7
1	28	-1.9515917284620983	ct7
2	1	-0.8370458304384485	ct7
2	2	-0.676186297678008	ct7
2	3	-0.8553875872563239	ct7
2	4	-0.8272504766227868	ct7
2	5	-0.7775162273095546	ct7
2	6	-0.7359859012769334	ct7
2	7	-0.849604595361626	ct7
2	8	-0.8311039584999733	ct7
2	9	-0.917879522295145	ct7
2	10	-0.8367335737443184	ct7
2	11	-0.7720414905189443	ct7
2	12	-0.8099404828891323	ct7
2	13	-0.7067054218982136	ct7
2	14	-0.8205110160830671	ct7
2	15	-0.33344691406475135	ct7
2	16	-0.918986150598414	ct7
2	17	-0.9239127695707765	ct7
2	18	-0.8585242062830716	ct7
2	19	-1.01115187149599	ct7
2	20	-0.9685625356794105	ct7
2	21	-1.192359375684667	ct7
2	22	-1.1468503884204395	ct7
2	23	-1.34151284884193	ct7
2	24	-1.3134857191119735	ct7
2	25	-1.1173941858191867	ct7
2	26	-0.17628233085036982	ct7
2	27	-0.40525779384729077	ct7
2	28	0.5981380012676283	ct7
3	1	-0.89073416415129	ct7
3	2	-0.7123897556924845	ct7
3	3	-0.9442445860603215	ct7
3	4	-0.8276109425106881	ct7
3	5	-0.8351626102121799	ct7
3	6	-0.8152241233807302	ct7
3	7	-0.8566126477159841	ct7
3	8	-0.8898958487025581	ct7
3	9	-0.9104523953710526	ct7
3	10	-0.838175948537021	ct7
3	11	-0.8597509984074492	ct7
3	12	-0.8999517209913961	ct7
3	13	-0.7338445135311318	ct7
3	14	-0.8887388836114951	ct7
3	15	-0.3532700839416876	ct7
3	16	-0.8409796719464637	ct7
3	17	-0.8560856332807418	ct7
3	18	-0.7739324136730588	ct7
3	19	-0.8782564816143292	ct7
3	20	-0.9602493273700574	ct7
3	21	-1.188128975742643	ct7
3	22	-1.093502128773899	ct7
3	23	-1.320725068000911	ct7
3	24	-1.540612877667705	ct7
3	25	-1.4211447830480495	ct7
3	26	-0.6205270757124453	ct7
3	27	-1.1963942572084107	ct7
3	28	-0.721861998732372	ct7
4	1	-0.9188649102052509	ct7
4	2	-0.757040376488959	ct7
4	3	-0.82714019895581	ct7
4	4	-0.868084514336779	ct7
4	5	-0.9290442712365348	ct7
4	6	-0.8562609976738074	ct7
4	7	-0.9035060318787629	ct7
4	8	-0.9283066079872953	ct7
4	9	-0.9348226630976271	ct7
4	10	-0.8405222153168523	ct7
4	11	-0.8038669790525717	ct7
4	12	-0.8542615858654656	ct7
4	13	-0.7291853956638903	ct7
4	14	-0.8909368887449176	ct7
4	15	-0.25306616954136985	ct7
4	16	-0.8285191809761869	ct7
4	17	-0.7981508651269706	ct7
4	18	-0.8871130268859417	ct7
4	19	-0.8792996647703148	ct7
4	20	-1.0770403771085952	ct7
4	21	-1.0761603154197132	ct7
4	22	-1.0927003548985894	ct7
4	23	-0.981157789199699	ct7
4	24	-1.4331671347628614	ct7
4	25	-1.6056495864207747	ct7
4	26	-0.9806017025781202	ct7
4	27	-2.013940107085517	ct7
4	28	0.37649865700533525	ct7
5	1	-0.8714635443320091	ct7
5	2	-0.7827929570010639	ct7
5	3	-0.7660538465092657	ct7
5	4	-0.864490040899895	ct7
5	5	-0.8396232726421502	ct7
5	6	-0.7139105133343762	ct7
5	7	-0.6950748878977251	ct7
5	8	-0.8347892324878785	ct7
5	9	-0.7586388707006577	ct7
5	10	-0.6742613912090789	ct7
5	11	-0.6800893312768679	ct7
5	12	-0.5871346998221298	ct7
5	13	-0.4910630126248421	ct7
5	14	-0.6405333092885925	ct7
5	15	0.03668112006271684	ct7
5	16	-0.5519282257875702	ct7
5	17	-0.5136523178022898	ct7
5	18	-0.4989806273958308	ct7
5	19	-0.5470325658054378	ct7
5	20	-0.509754748228417	ct7
5	21	-0.5279250296932574	ct7
5	22	-0.4378899370732512	ct7
5	23	-0.6332832784617821	ct7
5	24	-1.1240677112651696	ct7
5	25	-0.9522803141835823	ct7
5	26	-0.7740799634476829	ct7
5	27	-1.1505408127152137	ct7
5	28	0.9145016376312611	ct7
6	1	-0.5459627566551646	ct7
6	2	-0.3450588766038365	ct7
6	3	-0.5086804056039611	ct7
6	4	-0.4555310616560533	ct7
6	5	-0.42502042065646606	ct7
