Tile	Base	Mean	sample
1	1	-0.31107106630512504	pt1
1	2	-0.3749064080559208	pt1
1	3	-0.4907090911709773	pt1
1	4	-0.46196807905623416	pt1
1	5	-0.3850535977291045	pt1
1	6	-0.3462992295942584	pt1
1	7	-0.34119671889347103	pt1
1	8	-0.2971515314000257	pt1
1	9	-0.32610665584006426	pt1
1	10	-0.3863410991434577	pt1
1	11	-0.26839386608425286	pt1
1	12	-0.3671069482237215	pt1
1	13	-0.36173407089639653	pt1
1	14	-0.3038419377273911	pt1
1	15	-0.31365010664246995	pt1
1	16	-0.3830904399808759	pt1
1	17	-0.3844514414335194	pt1
1	18	-0.4520863155962971	pt1
1	19	-0.4320822825235737	pt1
1	20	-0.3956286282997681	pt1
1	21	-0.367127349050854	pt1
1	22	-0.3365262012027799	pt1
1	23	-0.3224246844261458	pt1
1	24	-0.2552098546097241	pt1
1	25	-0.38782373452809793	pt1
1	26	-0.3087910742469049	pt1
1	27	-0.4593534859136028	pt1
1	28	-0.33612612951306176	pt1
1	29	-0.3095300668114831	pt1
1	30	-0.3977320897250962	pt1
1	31	-0.43178383562112543	pt1
1	32	-0.5513002681533195	pt1
1	33	-0.6274327247537457	pt1
1	34	-1.00540441407	pt1
1	35	-0.8522798063525698	pt1
1	36	-1.157667712771243	pt1
1	37	-0.8644791683166275	pt1
1	38	-0.6418359735015358	pt1
1	39	-0.5887008944824856	pt1
1	40	-0.6005206681732744	pt1
1	41	-0.7515571342702572	pt1
1	42	-1.397568732424375	pt1
1	43	-0.9022984411653496	pt1
1	44	-1.04212224875198	pt1
1	45	-1.0155771023297007	pt1
1	46	-1.7569597185987007	pt1
1	47	-2.7408675489273833	pt1
1	48	-2.5636941513137543	pt1
1	49	-2.698656429507615	pt1
1	50	-4.054524588503533	pt1
1	51	-4.593285248723188	pt1
1	52	-5.285552867370093	pt1
1	53	-6.038564574639835	pt1
1	54	-4.864142003775026	pt1
1	55	-7.178245608281053	pt1
1	56	-6.7920042065889525	pt1
1	57	-9.277599443899767	pt1
1	58	-8.820648087937158	pt1
1	59	-5.651181822907358	pt1
1	60	1.6541546483487366	pt1
1	61	3.7500840594590557	pt1
1	62	3.068813131313128	pt1
1	63	1.6407144475894526	pt1
1	64	-1.1806216931216937	pt1
1	65	3.36255952380953	pt1
1	66	5.856388888888894	pt1
1	67	7.243273809523817	pt1
1	68	-27.32847222222222	pt1
2	1	-0.28363465296393997	pt1
2	2	-0.33582549570111553	pt1
2	3	-0.4495707438965937	pt1
2	4	-0.3939815978183603	pt1
2	5	-0.3276057568327033	pt1
2	6	-0.3538269838493946	pt1
2	7	-0.3109675350818719	pt1
2	8	-0.3236984986332345	pt1
2	9	-0.3464528976622958	pt1
2	10	-0.31906837625975015	pt1
2	11	-0.26732432616203283	pt1
2	12	-0.31517279979681234	pt1
2	13	-0.3289018272023796	pt1
2	14	-0.30046088787927516	pt1
2	15	-0.27416035250244164	pt1
2	16	-0.35765080010663297	pt1
2	17	-0.35390051365195063	pt1
2	18	-0.3759264217708065	pt1
2	19	-0.4012500858188801	pt1
2	20	-0.41121638692282403	pt1
2	21	-0.3708199834344157	pt1
2	22	-0.3685822305172479	pt1
2	23	-0.4111467565079252	pt1
2	24	-0.31778101812821546	pt1
2	25	-0.42065248772769337	pt1
2	26	-0.4138220100466157	pt1
2	27	-0.45076665416104333	pt1
2	28	-0.5084457322041445	pt1
2	29	-0.4229263169034567	pt1
2	30	-0.37920575327760986	pt1
2	31	-0.5262154304701809	pt1
2	32	-0.45765535881297126	pt1
2	33	-0.6007379313614365	pt1
2	34	-0.7117520577385221	pt1
2	35	-0.7511219162422478	pt1
2	36	-0.531323939226958	pt1
2	37	-0.4989876794825179	pt1
2	38	-0.2853714705019357	pt1
2	39	-0.6067170888144702	pt1
2	40	0.20035269427214075	pt1
2	41	-0.07171415765308353	pt1
2	42	0.4674616267399756	pt1
2	43	0.38501951999970174	pt1
2	44	-0.005931772561503124	pt1
2	45	0.36184893874812474	pt1
2	46	-0.7532392827762209	pt1
2	47	-0.1376286825306181	pt1
2	48	0.32773442011481535	pt1
2	49	0.488843570492385	pt1
2	50	-0.269179760917325	pt1
2	51	0.9761591957212588	pt1
2	52	-0.22494680676403078	pt1
2	53	-1.2642590190842782	pt1
2	54	-0.8974753371083608	pt1
2	55	-1.4639598939953373	pt1
2	56	-0.7920042065889561	pt1
2	57	0.760862094561773	pt1
2	58	0.8101211428320738	pt1
2	59	1.4116201094597898	pt1
2	60	-0.8345671561625352	pt1
2	61	-1.9927730833980917	pt1
2	62	-2.7526154401154415	pt1
2	63	-2.07723427035927	pt1
2	64	0.708267195767192	pt1
2	65	0.6958928571428658	pt1
2	66	3.356388888888894	pt1
2	67	0.49327380952381716	pt1
2	68	11.67152777777778	pt1
3	1	-0.2679390730104032	pt1
3	2	-0.32491505746777705	pt1
3	3	-0.4407904625955652	pt1
3	4	-0.4064324243276758	pt1
3	5	-0.33712305709960333	pt1
3	6	-0.3720633050912454	pt1
3	7	-0.3868394316978083	pt1
3	8	-0.31874359306169	pt1
3	9	-0.3352326339398459	pt1
3	10	-0.3008241850667659	pt1
3	11	-0.27302127807123355	pt1
3	12	-0.3190993102714401	pt1
3	13	-0.3447511570271047	pt1
3	14	-0.29856457421136895	pt1
3	15	-0.2761888343645893	pt1
3	16	-0.3443381865404973	pt1
3	17	-0.3065811991160743	pt1
3	18	-0.3288109055014772	pt1
3	19	-0.33307575886074403	pt1
3	20	-0.3084034307498982	pt1
3	21	-0.39292941030262085	pt1
3	22	-0.3032438058734286	pt1
3	23	-0.3149864748682276	pt1
3	24	-0.4436678740672946	pt1
3	25	-0.3954816271767996	pt1
3	26	-0.4557050305669321	pt1
3	27	-0.4559349612835959	pt1
3	28	-0.46277823268255247	pt1
3	29	-0.43975558814088345	pt1
3	30	-0.4499550776700332	pt1
3	31	-0.416938858035671	pt1
3	32	-0.7145718383297393	pt1
3	33	-0.5980855200454513	pt1
3	34	-1.0251227102930258	pt1
3	35	-0.7022418449996763	pt1
3	36	-0.9825917123576389	pt1
3	37	-0.023791857028214736	pt1
3	38	-0.5506012018992479	pt1
3	39	-0.3452098968194761	pt1
3	40	-0.1440850246089198	pt1
3	41	-0.7018417642512773	pt1
3	42	-0.4895670208283178	pt1
3	43	-0.6651698739396892	pt1
3	44	-0.21057753330482853	pt1
3	45	0.20442764939280522	pt1
3	46	0.19422327032013698	pt1
3	47	-0.044896852956682665	pt1
3	48	0.4380374504178448	pt1
3	49	-1.3259712443224316	pt1
3	50	-1.077513094250662	pt1
3	51	-2.42661858205652	pt1
3	52	-3.0582801400973665	pt1
3	53	-3.0983936344688914	pt1
3	54	-2.330808670441691	pt1
3	55	-6.999674179709626	pt1
3	56	-4.2920042065889525	pt1
3	57	-5.110932777233099	pt1
3	58	-4.753981421270492	pt1
3	59	-1.7622929340184683	pt1
3	60	1.2970117912058825	pt1
3	61	0.40008405945905423	pt1
3	62	1.818813131313128	pt1
3	63	2.807381114256117	pt1
3	64	2.3193783068783063	pt1
3	65	-33.63744047619047	pt1
3	66	-33.143611111111106	pt1
3	67	-31.756726190476183	pt1
3	68	-27.32847222222222	pt1
4	1	-0.2587308600204068	pt1
4	2	-0.3353648595407037	pt1
4	3	-0.413910863643828	pt1
4	4	-0.3909461847847595	pt1
4	5	-0.2985172821934512	pt1
4	6	-0.310411145207091	pt1
4	7	-0.2852746273032736	pt1
4	8	-0.2609905179123544	pt1
4	9	-0.2793470775011144	pt1
4	10	-0.27649938004264385	pt1
4	11	-0.2411683973075398	pt1
4	12	-0.2779525530488698	pt1
4	13	-0.30490957738801683	pt1
4	14	-0.2286023102089132	pt1
4	15	-0.2059885856768915	pt1
4	16	-0.2820414848004731	pt1
4	17	-0.24089648160484245	pt1
4	18	-0.2316012004581509	pt1
4	19	-0.2676356434282141	pt1
4	20	-0.26270915557307717	pt1
4	21	-0.281664161232996	pt1
4	22	-0.2635501815779051	pt1
4	23	-0.2331378196228613	pt1
4	24	-0.21577309852414572	pt1
4	25	-0.21992004460156522	pt1
4	26	-0.3166984324692521	pt1
4	27	-0.26153351773123035	pt1
4	28	-0.30112717416276524	pt1
4	29	-0.34039174249186743	pt1
4	30	-0.29202597627772064	pt1
4	31	-0.29029246680835286	pt1
4	32	-0.3442903344966197	pt1
4	33	-0.35686242989357453	pt1
4	34	-0.42856740759633283	pt1
4	35	-0.19448343799314216	pt1
4	36	-0.04534187743601592	pt1
4	37	-0.28831958819652215	pt1
4	38	-0.4260165614902789	pt1
4	39	-0.3808196529170331	pt1
4	40	-1.053152247120643	pt1
4	41	-0.918477208237789	pt1
4	42	-0.7657740673702875	pt1
4	43	-1.1887562531961748	pt1
4	44	-0.7946763613060952	pt1
4	45	-0.18310461187382288	pt1
4	46	-0.9478402217433555	pt1
4	47	-0.6174328440973298	pt1
4	48	-0.8275596975322443	pt1
4	49	0.024557856206669726	pt1
4	50	-0.46417976091732527	pt1
4	51	0.013598809247831412	pt1
4	52	-0.3764619582791866	pt1
4	53	-2.7607867968620567	pt1
4	54	-1.3308086704416908	pt1
4	55	-1.1782456082810526	pt1
4	56	-1.1729565875413357	pt1
4	57	-1.7061708724711977	pt1
4	58	0.5408903736013002	pt1
4	59	-0.6789596006851326	pt1
4	60	-0.5779882087941175	pt1
4	61	1.4000840594590542	pt1
4	62	0.48547979797979224	pt1
4	63	1.057381114256117	pt1
4	64	3.0693783068783063	pt1
4	65	4.86255952380953	pt1
4	66	2.856388888888894	pt1
4	67	6.243273809523817	pt1
4	68	9.004861111111115	pt1
5	1	-0.4465447465066106	pt1
5	2	-0.4997664091276448	pt1
5	3	-0.45173774063137273	pt1
5	4	-0.4460661050990282	pt1
5	5	-0.4334122390010364	pt1
5	6	-0.35878166468324935	pt1
5	7	-0.3511842501870248	pt1
5	8	-0.45816723829441486	pt1
5	9	-0.3830917553926412	pt1
5	10	-0.32100300699061535	pt1
5	11	-0.3243469371591985	pt1
5	12	-0.3493307932796128	pt1
5	13	-0.3995486173220115	pt1
5	14	-0.35339469401787227	pt1
5	15	-0.30407675960411495	pt1
5	16	-0.4197647895200589	pt1
5	17	-0.34524847542696335	pt1
5	18	-0.363338248376337	pt1
5	19	-0.3349508132568957	pt1
5	20	-0.40018527975968254	pt1
5	21	-0.3757942617533061	pt1
