Tile	Base	Mean	sample
1	1	-0.4514347050622689	pt7
1	2	-0.5806633753565364	pt7
1	3	-0.6077988227113948	pt7
1	4	-0.5848297797288211	pt7
1	5	-0.5846963416040509	pt7
1	6	-0.6235529038800038	pt7
1	7	-0.5159236898248025	pt7
1	8	-0.548510126978428	pt7
1	9	-0.5746502028996261	pt7
1	10	-0.5323558442793725	pt7
1	11	-0.4732299801614843	pt7
1	12	-0.6053617650657799	pt7
1	13	-0.657891463479146	pt7
1	14	-0.5564543581500274	pt7
1	15	-0.6108767486458504	pt7
1	16	-0.5248535810252903	pt7
1	17	-0.49269690238755715	pt7
1	18	-0.6251740666120398	pt7
1	19	-0.32524470367960134	pt7
1	20	-0.6098084727568605	pt7
1	21	-0.6294937673220034	pt7
1	22	-0.5251707039867952	pt7
1	23	-0.6485344370567674	pt7
1	24	-0.38450481378387735	pt7
1	25	-0.5538845393863312	pt7
1	26	-0.7702277949946819	pt7
1	27	-0.6022622877686743	pt7
1	28	-0.76510399068232	pt7
1	29	-0.7398680159795319	pt7
1	30	-0.6165679458639346	pt7
1	31	-0.6314198135502451	pt7
1	32	-0.7038510938581766	pt7
1	33	-0.5172581153273015	pt7
1	34	-1.0702028387660008	pt7
1	35	-0.9134257271685158	pt7
1	36	-0.36651612283289126	pt7
1	37	-0.7110284433481198	pt7
1	38	-0.8376152003910704	pt7
1	39	-0.7297835437664588	pt7
1	40	-0.6869254984426973	pt7
1	41	-0.3115764312854026	pt7
1	42	-0.569188324186932	pt7
1	43	-0.3709283330494486	pt7
1	44	-0.31534282893684207	pt7
1	45	0.15052171814727444	pt7
1	46	-0.02082306633133868	pt7
1	47	0.16669220388973116	pt7
1	48	-1.4718619284841807	pt7
1	49	-0.7938470766498824	pt7
1	50	-0.7937690591436848	pt7
1	51	-1.3560277605866489	pt7
1	52	-1.7806558878212968	pt7
1	53	-0.9151205796972377	pt7
1	54	-1.467996325057804	pt7
1	55	-1.1205753557610265	pt7
1	56	-2.040664932277757	pt7
1	57	-1.4683090631417102	pt7
1	58	-1.7397085405993593	pt7
1	59	-2.926828141074175	pt7
1	60	-2.124413536982317	pt7
1	61	-2.603600874031123	pt7
1	62	-3.985727560799482	pt7
1	63	-5.927306590777842	pt7
1	64	-4.152151024265841	pt7
1	65	-2.108490107848297	pt7
1	66	-1.435091509244053	pt7
1	67	-5.522968486315946	pt7
1	68	-4.237106537530263	pt7
2	1	-0.43561916825924385	pt7
2	2	-0.5112052625113179	pt7
2	3	-0.5761087569223449	pt7
2	4	-0.5075496465722082	pt7
2	5	-0.5058022247102656	pt7
2	6	-0.6018016129857031	pt7
2	7	-0.5597681133992083	pt7
2	8	-0.48476379978430373	pt7
2	9	-0.6103780590508237	pt7
2	10	-0.541246627332626	pt7
2	11	-0.620223694107878	pt7
2	12	-0.5375026986727391	pt7
2	13	-0.5799737302936947	pt7
2	14	-0.5909146645557328	pt7
2	15	-0.6131625266832046	pt7
2	16	-0.6211851614614972	pt7
2	17	-0.5644519255845495	pt7
2	18	-0.47261589492728007	pt7
2	19	-0.14131793979516516	pt7
2	20	-0.460268942205424	pt7
2	21	-0.582005529320476	pt7
2	22	-0.4457715263100894	pt7
2	23	-0.5805607488884945	pt7
2	24	-0.6689629734286058	pt7
2	25	-0.6889911869262946	pt7
2	26	-0.7563095613767885	pt7
2	27	-0.6613700885466542	pt7
2	28	-0.7297700428588598	pt7
2	29	-0.7122906749060292	pt7
2	30	-0.8458281840337278	pt7
2	31	-0.6009466427253329	pt7
2	32	-0.5208995939522154	pt7
2	33	-0.5151386737047616	pt7
2	34	-0.7505183540183822	pt7
2	35	-0.9582283099990434	pt7
2	36	-1.0255827337193324	pt7
2	37	-1.022381080197249	pt7
2	38	-0.8792562874615157	pt7
2	39	-1.1912281394392465	pt7
2	40	-1.5917328735707414	pt7
2	41	-1.861220180707079	pt7
2	42	-1.5782310133484856	pt7
2	43	-2.0120926116833147	pt7
2	44	-2.15327800300647	pt7
2	45	-2.16249588019641	pt7
2	46	-1.3701563996646726	pt7
2	47	-1.5846130169938064	pt7
2	48	-1.8509828076050567	pt7
2	49	-1.3085485913513963	pt7
2	50	-1.0689723111762035	pt7
2	51	-1.2726944272533203	pt7
2	52	-1.5246160372608983	pt7
2	53	-0.7114168759935353	pt7
2	54	-0.9654990997525914	pt7
2	55	-1.148855898747449	pt7
2	56	-0.7753708146306977	pt7
2	57	-1.5318911526939516	pt7
2	58	-1.2712345838524826	pt7
2	59	-1.5558603991386946	pt7
2	60	-1.6386992512680294	pt7
2	61	-0.3140081138501216	pt7
2	62	-1.0664729024143895	pt7
2	63	-1.5841693358758846	pt7
2	64	-1.8391075460049748	pt7
2	65	-1.4418234411816329	pt7
2	66	-0.9821000562525981	pt7
2	67	-2.856301819649282	pt7
2	68	2.812893462469738	pt7
3	1	-0.38243567574758686	pt7
3	2	-0.4425128676797172	pt7
3	3	-0.4128608841944512	pt7
3	4	-0.44414325774689445	pt7
3	5	-0.3703643277017221	pt7
3	6	-0.4725468707054361	pt7
3	7	-0.40262822099769124	pt7
3	8	-0.3245622653961391	pt7
3	9	-0.39823495418716703	pt7
3	10	-0.34470065643085235	pt7
3	11	-0.35695418366793064	pt7
3	12	-0.41760120241131204	pt7
3	13	-0.49093667125910656	pt7
3	14	-0.4690154105694049	pt7
3	15	-0.3311047008404273	pt7
3	16	-0.37339385579024764	pt7
3	17	-0.34498580504079257	pt7
3	18	-0.3628303189212403	pt7
3	19	-0.024536333285197998	pt7
3	20	-0.3957230832971135	pt7
3	21	-0.3220964216532707	pt7
3	22	-0.3499819214586495	pt7
3	23	-0.5681564491184972	pt7
3	24	-0.32080968094732754	pt7
3	25	-0.436949909377077	pt7
3	26	-0.5219138145312741	pt7
3	27	-0.46011432096845795	pt7
3	28	-0.45714313625965985	pt7
3	29	-0.5352287803333908	pt7
3	30	-0.4260472253699419	pt7
3	31	-0.33592250861198636	pt7
3	32	-0.257942427786638	pt7
3	33	-0.5263785538392014	pt7
3	34	-0.4665130468663037	pt7
3	35	-0.18217811905523718	pt7
3	36	-0.29777701952030355	pt7
3	37	-0.3568961362196603	pt7
3	38	-0.3010417092469382	pt7
3	39	-0.48801061081705654	pt7
3	40	-0.44547184329297096	pt7
3	41	-0.4809035680807199	pt7
3	42	-0.8582790902715587	pt7
3	43	-0.6203293471465159	pt7
3	44	-0.5204443385672377	pt7
3	45	-0.6767690466434928	pt7
3	46	-0.7564552502393838	pt7
3	47	-0.7619336920992907	pt7
3	48	-0.3200947767170277	pt7
3	49	-0.18136694946387166	pt7
3	50	-0.48420621761363236	pt7
3	51	-0.6902382869024422	pt7
3	52	0.04492192419719743	pt7
3	53	-0.1457603103369678	pt7
3	54	-0.28630519997044956	pt7
3	55	-0.07449407854767287	pt7
3	56	-0.26066493227775567	pt7
3	57	-0.688309063141709	pt7
3	58	-1.7470554793748718	pt7
3	59	-1.3359190501650815	pt7
3	60	-0.3451452442993883	pt7
3	61	0.29732791853854224	pt7
3	62	-1.3275566462567525	pt7
3	63	-1.1599269116334554	pt7
3	64	-1.2227392595599582	pt7
3	65	-3.1164266157848033	pt7
3	66	-5.046202620355164	pt7
3	67	0.6020315136840537	pt7
3	68	3.062893462469738	pt7
4	1	-0.41678432480950534	pt7
4	2	-0.487333303671015	pt7
4	3	-0.4187252519406073	pt7
4	4	-0.4599338786339473	pt7
4	5	-0.46180048335114066	pt7
4	6	-0.44356089026918966	pt7
4	7	-0.4729132858957854	pt7
4	8	-0.5345645314255805	pt7
4	9	-0.4842155711515872	pt7
4	10	-0.47477261416081973	pt7
4	11	-0.5727289413448489	pt7
4	12	-0.5733483179425676	pt7
4	13	-0.4629649121907491	pt7
4	14	-0.41590636696334826	pt7
4	15	-0.5526219707056583	pt7
4	16	-0.4857390476763541	pt7
4	17	-0.6330249546402058	pt7
4	18	-0.4675210105143961	pt7
4	19	-0.18652378814650206	pt7
4	20	-0.4073333923390834	pt7
4	21	-0.510520575725181	pt7
4	22	-0.39920083808132034	pt7
4	23	-0.5184021602752367	pt7
4	24	-0.46414542302013473	pt7
4	25	-0.4970142666250368	pt7
4	26	-0.5037492237178753	pt7
4	27	-0.7996945921931484	pt7
4	28	-0.6599367305521611	pt7
4	29	-0.7507738078307469	pt7
4	30	-0.6320510345000372	pt7
4	31	-0.8255662622143163	pt7
4	32	-0.7891793781923653	pt7
4	33	-0.5291565667389335	pt7
4	34	-0.6991163919852355	pt7
4	35	-0.7862134280085797	pt7
4	36	-0.7405138504745068	pt7
4	37	-0.7785093269504983	pt7
4	38	-0.6448944051432335	pt7
4	39	-0.6408562255972612	pt7
4	40	-0.4521449373023074	pt7
4	41	-0.5169382718172884	pt7
4	42	-0.8230226800151499	pt7
4	43	-0.6703537096607235	pt7
4	44	-0.9692643975642881	pt7
4	45	-0.8577454776199218	pt7
4	46	-1.2604063996646744	pt7
4	47	-0.9658379165922	pt7
4	48	-0.7663963414396449	pt7
4	49	-1.568621851424652	pt7
4	50	-1.2622875776622067	pt7
4	51	-1.6860716202357722	pt7
4	52	-1.7200498272152345	pt7
4	53	-1.7003057648824225	pt7
4	54	-0.6040439913934534	pt7
4	55	-0.8944838796695507	pt7
4	56	-0.92733159894442	pt7
4	57	-2.2483090631417113	pt7
4	58	-1.7737221460415356	pt7
4	59	-1.7753129895590263	pt7
4	60	-1.874413536982317	pt7
4	61	-0.937634487476501	pt7
4	62	1.1398763039348196	pt7
4	63	1.374163997457451	pt7
4	64	-0.02487829699311561	pt7
4	65	2.002621003262817	pt7
4	66	-1.7128692870218316	pt7
4	67	-0.856301819649282	pt7
4	68	-8.437106537530262	pt7
