Tile	Base	Mean	sample
1	1	-0.8628303291771573	cc5
1	2	-0.9539314093902149	cc5
1	3	-0.8435188166826819	cc5
1	4	-0.8563490446260644	cc5
1	5	-0.8616590139948954	cc5
1	6	-0.821916302342494	cc5
1	7	-0.8348868502820253	cc5
1	8	-0.8569377203830868	cc5
1	9	-0.8581038675621429	cc5
1	10	-0.6054209492961533	cc5
1	11	-0.8033820596429493	cc5
1	12	-0.813940167147571	cc5
1	13	-0.8103330943335649	cc5
1	14	-0.8275090947313473	cc5
1	15	-0.8666119804380088	cc5
1	16	-0.8768211397738526	cc5
1	17	-0.950019976204743	cc5
1	18	-0.9148635483830674	cc5
1	19	-0.9315824123456338	cc5
1	20	-1.0465087652270242	cc5
1	21	-1.0276117279509123	cc5
1	22	-0.9863097084413681	cc5
1	23	-1.0691330126348646	cc5
1	24	-1.0801125809406358	cc5
1	25	-1.4941445534107345	cc5
1	26	-1.2949441567864426	cc5
1	27	-0.7975092107480961	cc5
1	28	-1.183752227319367	cc5
2	1	-1.0211079194341934	cc5
2	2	-1.0875979869755312	cc5
2	3	-1.0615515332032714	cc5
2	4	-1.0612585905757328	cc5
2	5	-1.0814807551747094	cc5
2	6	-1.063091213632191	cc5
2	7	-1.0494143189328895	cc5
2	8	-1.0563057921007442	cc5
2	9	-1.067331070067155	cc5
2	10	-0.8256877451636555	cc5
2	11	-0.9859699128007549	cc5
2	12	-1.0324919868841107	cc5
2	13	-1.0133124284060813	cc5
2	14	-0.9350681005855108	cc5
2	15	-1.012226101633594	cc5
2	16	-0.947691040479981	cc5
2	17	-0.9520627051959991	cc5
2	18	-0.9636828115029488	cc5
2	19	-0.9354146334361175	cc5
2	20	-1.025625778324887	cc5
2	21	-0.9687580515676046	cc5
2	22	-0.9510952510489474	cc5
2	23	-0.8117412888587268	cc5
2	24	-0.370292907322316	cc5
2	25	-0.9350331076276035	cc5
2	26	-0.19496106962893123	cc5
2	27	-0.7155949418109202	cc5
2	28	-0.584405022097009	cc5
3	1	-0.8771609552132205	cc5
3	2	-0.9681398212900092	cc5
3	3	-0.8972699622381128	cc5
3	4	-0.916623468327046	cc5
3	5	-0.9176047239637697	cc5
3	6	-0.8678495975332225	cc5
3	7	-0.8607772599386578	cc5
3	8	-0.8401315370126028	cc5
3	9	-0.9406037254489235	cc5
3	10	-0.5946357748836206	cc5
3	11	-0.780947429622671	cc5
3	12	-0.7969191486830738	cc5
3	13	-0.7790126727057896	cc5
3	14	-0.8278953452077289	cc5
3	15	-0.7974042323799466	cc5
3	16	-0.8105529333565187	cc5
3	17	-0.7813837140715236	cc5
3	18	-0.8223215652493536	cc5
3	19	-0.8367388176287491	cc5
3	20	-0.891029329120947	cc5
3	21	-0.9744304221628113	cc5
3	22	-1.0402105517386104	cc5
3	23	-0.6836588506901151	cc5
3	24	-0.244390081295073	cc5
3	25	-0.49252769637219274	cc5
3	26	0.17134087283480426	cc5
3	27	-0.5565358983462119	cc5
3	28	-0.5292671774854796	cc5
4	1	-0.9157579089385095	cc5
4	2	-0.9203133338684566	cc5
4	3	-1.0189968917797856	cc5
4	4	-0.9412399160767677	cc5
4	5	-0.9314070355595234	cc5
4	6	-0.887530670977668	cc5
4	7	-0.8806840525345478	cc5
4	8	-0.9212756303868872	cc5
4	9	-0.9099745946181415	cc5
4	10	-0.6306491385215551	cc5
4	11	-0.8347445171213934	cc5
4	12	-0.9023828380175232	cc5
4	13	-0.8618297401586545	cc5
4	14	-0.8923470511649612	cc5
4	15	-0.8408353166575395	cc5
4	16	-0.9089228551878747	cc5
4	17	-0.8547660327200788	cc5
4	18	-0.9205014922297892	cc5
4	19	-0.8811947869244037	cc5
4	20	-0.9699976445629233	cc5
4	21	-0.9821785452827356	cc5
4	22	-0.9214041554912953	cc5
4	23	-1.0108921583640154	cc5
4	24	-1.0402231793697112	cc5
4	25	-1.161475415319913	cc5
4	26	-1.3289025249989592	cc5
4	27	-0.6854450159500871	cc5
4	28	-1.2189993203426255	cc5
5	1	-1.1910707157509322	cc5
5	2	-1.2284104552123196	cc5
5	3	-0.9799234150690666	cc5
5	4	-1.0954552550511352	cc5
5	5	-1.0613786531222118	cc5
5	6	-0.9915153567979118	cc5
5	7	-0.8988143351440883	cc5
5	8	-1.0695308084860358	cc5
5	9	-1.0267219355738533	cc5
5	10	-0.6516960319269103	cc5
5	11	-0.7974232024372157	cc5
5	12	-0.7956420892706717	cc5
5	13	-0.8713519476341176	cc5
5	14	-0.8099813330240409	cc5
5	15	-0.7782662339979254	cc5
5	16	-0.868320982360693	cc5
5	17	-0.8290057801614878	cc5
5	18	-0.8416415902742287	cc5
5	19	-0.7464809211987955	cc5
5	20	-0.8058356204388701	cc5
5	21	-0.7041187214524882	cc5
5	22	-0.718552888453381	cc5
5	23	-0.7488351547573942	cc5
5	24	-0.4522026163998021	cc5
5	25	-1.5176827215272155	cc5
5	26	-1.0443543404507736	cc5
5	27	-1.4769963902352714	cc5
5	28	-2.301156578407145	cc5
6	1	-0.8400536611788141	cc5
6	2	-0.8926556537786752	cc5
6	3	-0.8591915365232268	cc5
6	4	-0.9083948135854882	cc5
6	5	-0.8354431696081974	cc5
6	6	-0.8060020160023953	cc5
6	7	-0.7733822197441853	cc5
6	8	-0.8328278639379789	cc5
6	9	-0.8741131140665033	cc5
6	10	-0.48403326334044294	cc5
6	11	-0.7315783907090889	cc5
6	12	-0.7476575592196397	cc5
6	13	-0.7841529916568746	cc5
6	14	-0.7383327817024394	cc5
6	15	-0.7692089682877281	cc5
6	16	-0.7742470314178647	cc5
6	17	-0.7197625483048427	cc5
6	18	-0.7489258424988492	cc5
6	19	-0.7292537156095591	cc5
6	20	-0.7987648676094352	cc5
6	21	-0.7664398197332929	cc5
6	22	-0.674089805817566	cc5
6	23	-0.61297434949946	cc5
6	24	-0.3760436836771248	cc5
6	25	-0.0845949157456829	cc5
6	26	0.2293008681558959	cc5
6	27	0.045936076359168965	cc5
6	28	0.45902322064097945	cc5
7	1	-0.8061592998545208	cc5
7	2	-0.7891828502780172	cc5
7	3	-0.7943032600492614	cc5
7	4	-0.8171304555287193	cc5
7	5	-0.7937792201917588	cc5
7	6	-0.7748119047302495	cc5
7	7	-0.7847506832229385	cc5
7	8	-0.7630103889884694	cc5
7	9	-0.7576101686524979	cc5
7	10	-0.49714230141340465	cc5
7	11	-0.6359409434120238	cc5
7	12	-0.7046739852210493	cc5
7	13	-0.6805817277949515	cc5
7	14	-0.6492773029971133	cc5
7	15	-0.6422367880710027	cc5
7	16	-0.6535563238851196	cc5
7	17	-0.6481602555338597	cc5
7	18	-0.6563082315728366	cc5
7	19	-0.6704469567595126	cc5
7	20	-0.6846479410411135	cc5
7	21	-0.6696900836533715	cc5
7	22	-0.5482337225607452	cc5
7	23	-0.6982186557664463	cc5
7	24	-0.9557022331084539	cc5
7	25	-1.8611474487128774	cc5
7	26	-2.0358103125519023	cc5
7	27	-1.463434194854898	cc5
7	28	-2.3452012434195453	cc5
8	1	-0.7787720999621897	cc5
8	2	-0.8475373234391981	cc5
8	3	-0.7758013855335832	cc5
8	4	-0.7777123571511098	cc5
8	5	-0.7827706465924251	cc5
8	6	-0.7205615615504826	cc5
8	7	-0.7344701928902282	cc5
8	8	-0.7793006063671086	cc5
8	9	-0.85480007897511	cc5
8	10	-0.5166654394490919	cc5
8	11	-0.7138416464895059	cc5
8	12	-0.7426421142950872	cc5
8	13	-0.76688431840563	cc5
8	14	-0.7435778023152864	cc5
8	15	-0.7108521168686863	cc5
8	16	-0.7598787431064196	cc5
8	17	-0.7736099232947637	cc5
8	18	-0.7746786894787121	cc5
8	19	-0.7369077561633617	cc5
8	20	-0.788762150456428	cc5
8	21	-0.775027290180013	cc5
8	22	-0.8025475620482041	cc5
8	23	-0.7949939026391846	cc5
8	24	-0.47662326028330426	cc5
8	25	-0.8769973933418882	cc5
8	26	-0.13614674635360302	cc5
8	27	0.11882703033041508	cc5
8	28	-1.4921243203426258	cc5
9	1	-0.6212484102192164	cc5
9	2	-0.7257506548534352	cc5
9	3	-0.6547672353768448	cc5
9	4	-0.7089353517557484	cc5
9	5	-0.6576882894409763	cc5
9	6	-0.6423517860776471	cc5
9	7	-0.6766333027243192	cc5
9	8	-0.6738835401683687	cc5
9	9	-0.7348118489366158	cc5
9	10	-0.44957652738570886	cc5
9	11	-0.6474259381227512	cc5
9	12	-0.6818379999452446	cc5
9	13	-0.6940199818944777	cc5
9	14	-0.7493443442142791	cc5
9	15	-0.6212754255415547	cc5
9	16	-0.6547366999022302	cc5
9	17	-0.6754912295939448	cc5
9	18	-0.6572186131159938	cc5
9	19	-0.7473476101789274	cc5
9	20	-0.7439496609810945	cc5
9	21	-0.7432135358033918	cc5
9	22	-0.655879742362913	cc5
9	23	-0.4150340894001445	cc5
9	24	-0.20830426887243902	cc5
9	25	-1.3221098008546974	cc5
9	26	-2.648535317007436	cc5
9	27	-0.8543505994478906	cc5
9	28	-3.163352390518064	cc5
10	1	-0.41824405190856595	cc5
10	2	-0.4460656783510544	cc5
10	3	-0.43133695345112244	cc5
10	4	-0.4649032224613663	cc5
10	5	-0.44821664741389355	cc5
10	6	-0.44908771712404416	cc5
10	7	-0.4147355283402945	cc5
10	8	-0.42182772993403006	cc5
10	9	-0.478510472029555	cc5
10	10	-0.17618912696855205	cc5
10	11	-0.40578196816666434	cc5
10	12	-0.38630432284386274	cc5
10	13	-0.36423310367354134	cc5
10	14	-0.37964509204975627	cc5
10	15	-0.3874040351371164	cc5
10	16	-0.39903210070409756	cc5
10	17	-0.39652495667144905	cc5
10	18	-0.4149871470828046	cc5
10	19	-0.4806868673672895	cc5
10	20	-0.45732138563356983	cc5
10	21	-0.48327313445324194	cc5
10	22	-0.45494322271875376	cc5
10	23	-0.37543596622216313	cc5
10	24	-0.06910522915755735	cc5
10	25	0.9935552954142182	cc5
10	26	1.0883131096079808	cc5
10	27	1.0942769691736771	cc5
10	28	1.4885899653716592	cc5
11	1	-0.5278447479370669	cc5
11	2	-0.5775858793091473	cc5
11	3	-0.5351418984345742	cc5
11	4	-0.5753000563978219	cc5
11	5	-0.5340663434901813	cc5
11	6	-0.6354547594455369	cc5
11	7	-0.6102781636139767	cc5
11	8	-0.613577500301048	cc5
11	9	-0.6426092637806065	cc5
11	10	-0.8715592861805064	cc5
11	11	-0.6001288867584904	cc5
11	12	-0.6163678146409666	cc5
11	13	-0.5811015128828103	cc5
11	14	-0.6182550750488787	cc5
11	15	-0.6247964507942143	cc5
11	16	-0.4810426661356004	cc5
11	17	-0.5100724130201613	cc5
11	18	-0.45636837160309085	cc5
11	19	-0.5694107937480695	cc5
11	20	-0.6229653770717007	cc5
11	21	-0.6254533155775093	cc5
11	22	-0.6564462134862765	cc5
11	23	-0.7860746304231441	cc5
11	24	-0.964678479809379	cc5
11	25	-0.29422135463955357	cc5
11	26	-0.13721643331286515	cc5
11	27	-0.0667399799788626	cc5
11	28	-0.41757886579716796	cc5
12	1	-0.5835161823672337	cc5
12	2	-0.6225895872693172	cc5
12	3	-0.6003223064232301	cc5
12	4	-0.6620578162689412	cc5
12	5	-0.5655864468265364	cc5
12	6	-0.8437188296063383	cc5
