Tile	Base	Mean	sample
1	1	-0.31851311721352715	pc3
1	2	-0.3547974711801132	pc3
1	3	-0.3797451224953008	pc3
1	4	-0.4076439245760284	pc3
1	5	-0.41468460793118567	pc3
1	6	-0.46149616702187757	pc3
1	7	-0.3926443027457722	pc3
1	8	-0.34250936585858227	pc3
1	9	-0.49003246830490355	pc3
1	10	-0.4576864807336207	pc3
1	11	-0.5193778777945468	pc3
1	12	-0.42699567062521737	pc3
1	13	-0.4914564798821317	pc3
1	14	-0.43399082815731305	pc3
1	15	-0.4031422709805028	pc3
1	16	-0.5629398877434895	pc3
1	17	-0.5142829914282956	pc3
1	18	-0.5359123122264435	pc3
1	19	-0.469000660938093	pc3
1	20	-0.5194634218872451	pc3
1	21	-0.5364505837259301	pc3
1	22	-0.47073484591818726	pc3
1	23	-0.6007849991747634	pc3
1	24	-0.41719209648749	pc3
1	25	-0.4995897685481552	pc3
1	26	-0.606894937716504	pc3
1	27	-0.11563259785563673	pc3
1	28	-0.5311989611999124	pc3
1	29	-0.4546549287251338	pc3
1	30	-0.4610218901067924	pc3
1	31	-0.554070447865584	pc3
1	32	-0.5038113679217702	pc3
1	33	-0.590676837422734	pc3
1	34	-0.8201270270831245	pc3
1	35	-1.2452813253213861	pc3
1	36	-1.1130864915874028	pc3
1	37	-1.0954101072842803	pc3
1	38	-1.140317305412026	pc3
1	39	-0.3328522082750496	pc3
1	40	-1.0197151658844916	pc3
1	41	-1.3725928422211595	pc3
1	42	-1.8551157826624873	pc3
1	43	-1.798218491937348	pc3
1	44	-0.9874939639031552	pc3
1	45	-2.2319088691740276	pc3
1	46	-1.8019275172866998	pc3
1	47	-2.0628611324805277	pc3
1	48	-2.0254005936721384	pc3
1	49	-0.7317490966740507	pc3
1	50	-2.5008649685439437	pc3
1	51	-3.4982976923031117	pc3
1	52	-4.623759622050073	pc3
1	53	-4.728022602397587	pc3
1	54	-5.991091801716806	pc3
1	55	-12.27657782032783	pc3
1	56	-7.332335002960001	pc3
1	57	-6.254680365930366	pc3
1	58	-9.904293530543523	pc3
1	59	-10.030442913567917	pc3
1	60	-8.777442002442008	pc3
1	61	-7.301263227513225	pc3
1	62	2.042017195767201	pc3
1	63	3.1777777777777807	pc3
1	64	9.70277777777778	pc3
1	65	-1.692857142857143	pc3
1	66	7.283333333333335	pc3
1	67	6.81388888888889	pc3
1	68	-9.718055555555555	pc3
2	1	-0.3389265136000432	pc3
2	2	-0.4273299448140335	pc3
2	3	-0.4548736137931044	pc3
2	4	-0.4064843670080478	pc3
2	5	-0.41501625225784977	pc3
2	6	-0.42821822207291405	pc3
2	7	-0.3273880972347456	pc3
2	8	-0.4806949466807495	pc3
2	9	-0.3742998597105469	pc3
2	10	-0.4031715384785244	pc3
2	11	-0.4778002683184752	pc3
2	12	-0.4904217709276253	pc3
2	13	-0.3577540538313997	pc3
2	14	-0.5121809312970669	pc3
2	15	-0.3417737626746131	pc3
2	16	-0.37864353339863754	pc3
2	17	-0.39485691343860907	pc3
2	18	-0.39209200643944797	pc3
2	19	-0.44394348285905494	pc3
2	20	-0.4365697261065762	pc3
2	21	-0.41313538556379115	pc3
2	22	-0.4752160600855859	pc3
2	23	-0.5255068014033029	pc3
2	24	-0.5422797272552629	pc3
2	25	-0.577614772804246	pc3
2	26	-0.4583952162488174	pc3
2	27	-0.031139517090593927	pc3
2	28	-0.6337382990289981	pc3
2	29	-0.5188650455731576	pc3
2	30	-0.47008441969664716	pc3
2	31	-0.42565659731861416	pc3
2	32	-0.6370817324291025	pc3
2	33	-0.5522542700859674	pc3
2	34	-0.9631685691857683	pc3
2	35	-1.1758101714752343	pc3
2	36	-1.0124272133833685	pc3
2	37	-1.0281371275564268	pc3
2	38	-0.5668344710576179	pc3
2	39	-1.344340719763558	pc3
2	40	-0.8708085616279249	pc3
2	41	-2.362655663466157	pc3
2	42	-2.7278272037610023	pc3
2	43	-3.953370007088864	pc3
2	44	-2.15719093360012	pc3
2	45	-2.3991292456967273	pc3
2	46	-2.4071906751814396	pc3
2	47	-0.9623320319514264	pc3
2	48	-1.2476228158943599	pc3
2	49	-2.797538570358263	pc3
2	50	-0.715150682829659	pc3
2	51	-0.4982976923031117	pc3
2	52	0.9216949234044733	pc3
2	53	-0.09165896603394685	pc3
2	54	1.4504666398416362	pc3
2	55	-1.0765778203278273	pc3
2	56	-0.33233500296000074	pc3
2	57	-1.3546803659303635	pc3
2	58	0.5457064694564764	pc3
2	59	0.36241422928922873	pc3
2	60	-2.4274420024420067	pc3
2	61	1.5487367724867767	pc3
2	62	0.7920171957672011	pc3
2	63	1.5111111111111164	pc3
2	64	7.702777777777779	pc3
2	65	17.307142857142857	pc3
2	66	18.283333333333335	pc3
2	67	25.81388888888889	pc3
2	68	26.281944444444445	pc3
3	1	-0.3273005522200094	pc3
3	2	-0.3980030123963303	pc3
3	3	-0.4511936802649288	pc3
3	4	-0.39748177048399214	pc3
3	5	-0.4013795964435687	pc3
3	6	-0.4003222102056867	pc3
3	7	-0.38426461858134786	pc3
3	8	-0.37908730264816626	pc3
3	9	-0.4434351828838672	pc3
3	10	-0.4010951928997315	pc3
3	11	-0.3952542283046725	pc3
3	12	-0.448487721326579	pc3
3	13	-0.3304626065275542	pc3
3	14	-0.43414591184426854	pc3
3	15	-0.3081741282393651	pc3
3	16	-0.4311871422857365	pc3
3	17	-0.38221108053107145	pc3
3	18	-0.40607413427026984	pc3
3	19	-0.37656723331393493	pc3
3	20	-0.37234800532380063	pc3
3	21	-0.4295523529866685	pc3
3	22	-0.33815160181310233	pc3
3	23	-0.3510753110673477	pc3
3	24	-0.2886959216476228	pc3
3	25	-0.41206256670687225	pc3
3	26	-0.4040016071911907	pc3
3	27	0.1660228184053949	pc3
3	28	-0.3213065312255168	pc3
3	29	-0.14071600213874547	pc3
3	30	-0.07798007698495013	pc3
3	31	-0.22889222081261096	pc3
3	32	-0.2080001678914556	pc3
3	33	-0.30192962863355177	pc3
3	34	-0.09709364743302729	pc3
3	35	-0.3264361083311442	pc3
3	36	-0.5694436850672062	pc3
3	37	-0.09444022744161629	pc3
3	38	-0.38682986912481	pc3
3	39	0.012602337179494327	pc3
3	40	-1.2070917474686311	pc3
3	41	-0.8954634257463283	pc3
3	42	-0.9632238907705926	pc3
3	43	-0.5202665588129989	pc3
3	44	-1.515524266933454	pc3
3	45	-1.1336530552205346	pc3
3	46	-1.4036819032516163	pc3
3	47	-1.8132637089700623	pc3
3	48	-3.3587339270054706	pc3
3	49	-0.7808719036915974	pc3
3	50	0.3757584080794345	pc3
3	51	0.472856153850735	pc3
3	52	-3.4809024791929275	pc3
3	53	-0.3124381868131678	pc3
3	54	0.5803367697117636	pc3
3	55	1.7234221796721698	pc3
3	56	0.06766499703999784	pc3
3	57	-1.2880136992637006	pc3
3	58	-1.370960197210188	pc3
3	59	-3.280442913567917	pc3
3	60	-1.227442002442011	pc3
3	61	2.9487367724867752	pc3
3	62	2.042017195767201	pc3
3	63	3.1777777777777807	pc3
3	64	10.70277777777778	pc3
3	65	9.307142857142857	pc3
3	66	13.283333333333335	pc3
3	67	-14.18611111111111	pc3
3	68	-9.718055555555555	pc3
4	1	-0.46538646504102843	pc3
4	2	-0.5368814004350568	pc3
4	3	-0.563805864828332	pc3
4	4	-0.5066363554032733	pc3
4	5	-0.5103330929670378	pc3
4	6	-0.5109420315412194	pc3
4	7	-0.5067281656300651	pc3
4	8	-0.5274466385674756	pc3
4	9	-0.512873662903111	pc3
4	10	-0.4669956508983475	pc3
4	11	-0.4884853557671107	pc3
4	12	-0.5289421412902016	pc3
4	13	-0.5554617843456029	pc3
4	14	-0.5057905223983141	pc3
4	15	-0.538461493812612	pc3
4	16	-0.4610398981530892	pc3
4	17	-0.5600077540694457	pc3
4	18	-0.4724054668684161	pc3
4	19	-0.4523636927968653	pc3
4	20	-0.49007021622319513	pc3
4	21	-0.4956617978655302	pc3
4	22	-0.5165442924722541	pc3
4	23	-0.5666108198828113	pc3
4	24	-0.5014205812084427	pc3
4	25	-0.48605663287819567	pc3
4	26	-0.5432750153639461	pc3
4	27	-0.1538890602083285	pc3
4	28	-0.5048109056776937	pc3
4	29	-0.6296412249397392	pc3
4	30	-0.5395956763216958	pc3
4	31	-0.62790502473554	pc3
4	32	-0.4373432638451433	pc3
4	33	-0.6194250501788758	pc3
4	34	-1.273596947085089	pc3
4	35	-1.0065535685608396	pc3
4	36	-1.351808654081644	pc3
