Tile	Base	Mean	sample
1	1	-0.3469545049186564	pt3
1	2	-0.43514770565025884	pt3
1	3	-0.46181171180948866	pt3
1	4	-0.45743684282342656	pt3
1	5	-0.3730495334093362	pt3
1	6	-0.4642593402203161	pt3
1	7	-0.44204441250762017	pt3
1	8	-0.44405889181619784	pt3
1	9	-0.5252566046315152	pt3
1	10	-0.44145199338647245	pt3
1	11	-0.42450422807868193	pt3
1	12	-0.5164773982545583	pt3
1	13	-0.52888957153462	pt3
1	14	-0.46903834450886706	pt3
1	15	-0.4889861818318195	pt3
1	16	-0.5010566019557601	pt3
1	17	-0.5071114825069145	pt3
1	18	-0.6369370269434214	pt3
1	19	-0.7519206632898445	pt3
1	20	-0.5417232412580688	pt3
1	21	-0.7968741469118541	pt3
1	22	-0.8273405202784261	pt3
1	23	-0.710629920478759	pt3
1	24	-0.7287805287685742	pt3
1	25	-0.7878821168615175	pt3
1	26	-0.703487167301617	pt3
1	27	-0.790176221038017	pt3
1	28	-0.7423251780079028	pt3
1	29	-0.6537851984647887	pt3
1	30	-0.9217187050818438	pt3
1	31	-0.8500271332708493	pt3
1	32	-0.7996632054773869	pt3
1	33	-0.8793716364108448	pt3
1	34	-1.8389534188617844	pt3
1	35	-1.7066485215050022	pt3
1	36	-0.8966603436066691	pt3
1	37	-1.0540287700884718	pt3
1	38	-0.819742952889186	pt3
1	39	-0.6755253541034989	pt3
1	40	-0.7322650437775309	pt3
1	41	-1.1398549044278994	pt3
1	42	-0.4652727366908209	pt3
1	43	-0.898092269533386	pt3
1	44	-1.1630714816961643	pt3
1	45	-0.9662249014502748	pt3
1	46	-1.859444892482891	pt3
1	47	-1.5674851560068603	pt3
1	48	-2.199586914475084	pt3
1	49	-1.8096378045079788	pt3
1	50	-2.4640128419776346	pt3
1	51	-3.844973752262824	pt3
1	52	-3.215863454479141	pt3
1	53	-3.9983333438959967	pt3
1	54	-4.938850445599602	pt3
1	55	-4.305162062458528	pt3
1	56	-5.380551523708061	pt3
1	57	-5.767827437425208	pt3
1	58	-6.8184680150013115	pt3
1	59	-6.2202361565685145	pt3
1	60	-5.231796234785055	pt3
1	61	-6.209548658398166	pt3
1	62	-2.693964265166656	pt3
1	63	-6.787705115518584	pt3
1	64	-2.7667135642135676	pt3
1	65	-2.878521825396817	pt3
