Tile	Base	Mean	sample
1	1	-1.088426903135705	cc4
1	2	-1.1671505962174535	cc4
1	3	-1.1559727803113944	cc4
1	4	-1.2025627465731787	cc4
1	5	-1.1306317628751401	cc4
1	6	-1.1378927842292157	cc4
1	7	-1.169096919177484	cc4
1	8	-1.2509523340715845	cc4
1	9	-1.1904222801155129	cc4
1	10	-1.2744926535566279	cc4
1	11	-1.097476360498149	cc4
1	12	-1.145451807036011	cc4
1	13	-1.1245132015209194	cc4
1	14	-1.1878784466473604	cc4
1	15	-1.2345413621877057	cc4
1	16	-1.219582712276555	cc4
1	17	-1.1926919460689973	cc4
1	18	-1.213271251196403	cc4
1	19	-1.2159520768804626	cc4
1	20	-1.3091135806586252	cc4
1	21	-1.2252064807870084	cc4
1	22	-1.2506991354111179	cc4
1	23	-1.3596675219748917	cc4
1	24	-1.751421251914735	cc4
1	25	-1.1209088046130518	cc4
1	26	-1.0317679526158372	cc4
1	27	-0.8422477550638803	cc4
1	28	-0.039148162209563964	cc4
2	1	-0.9888689122250014	cc4
2	2	-1.1706964688816157	cc4
2	3	-1.1269343425906158	cc4
2	4	-1.1423419015697434	cc4
2	5	-1.1115181105399117	cc4
2	6	-1.1312932496776469	cc4
2	7	-1.070088746025533	cc4
2	8	-1.1278128297885814	cc4
2	9	-1.1627530994912192	cc4
2	10	-1.102327916892925	cc4
2	11	-1.005655718883638	cc4
2	12	-1.0374205791333466	cc4
2	13	-1.074818141959021	cc4
2	14	-1.0345542363663824	cc4
2	15	-1.1038014865763657	cc4
2	16	-1.1058785492130099	cc4
2	17	-1.1363667347975408	cc4
2	18	-1.1316582611288197	cc4
2	19	-1.1200714890442285	cc4
2	20	-1.2079540353779947	cc4
2	21	-1.185557236799113	cc4
2	22	-1.2222385375769562	cc4
2	23	-1.204740794401161	cc4
2	24	-1.3837304989480685	cc4
2	25	-1.1743441239904016	cc4
2	26	-1.063969342415234	cc4
2	27	-1.578102420629527	cc4
2	28	-2.83412846280784	cc4
3	1	-0.8899109400506262	cc4
3	2	-0.9879420663200023	cc4
3	3	-1.0123382969834296	cc4
3	4	-1.0558316836448114	cc4
3	5	-0.9571613579594498	cc4
3	6	-0.9998762190044701	cc4
3	7	-0.974588595783402	cc4
3	8	-0.9787557316053324	cc4
3	9	-1.0720803694010996	cc4
3	10	-0.994014378721289	cc4
3	11	-0.8941895055051035	cc4
3	12	-0.93121410230831	cc4
3	13	-0.971690251905045	cc4
3	14	-0.9268349806995104	cc4
3	15	-0.993866211685841	cc4
3	16	-0.9636218786670057	cc4
3	17	-0.9940635647095206	cc4
3	18	-0.9345408323944682	cc4
3	19	-1.0075870839841912	cc4
3	20	-0.9635628635667501	cc4
3	21	-0.9094717835503019	cc4
3	22	-0.8794397671466072	cc4
3	23	-0.8910572828554137	cc4
3	24	-1.4167360476162685	cc4
3	25	-1.2509392679768467	cc4
3	26	-0.6252435169919224	cc4
3	27	-0.7876705269418238	cc4
3	28	-0.4919530892412922	cc4
4	1	-0.890001538728562	cc4
4	2	-0.9242792326077804	cc4
4	3	-0.8976528575502698	cc4
4	4	-0.9075219244037243	cc4
4	5	-0.9116957016017011	cc4
4	6	-1.0080353968185989	cc4
4	7	-0.9295860690609388	cc4
4	8	-1.0123671710423991	cc4
4	9	-1.0574004479996546	cc4
4	10	-1.0258586334036792	cc4
4	11	-0.8743894399183816	cc4
4	12	-0.8814623669362689	cc4
4	13	-0.913370783140472	cc4
4	14	-0.9321817811217912	cc4
4	15	-0.9773834957182927	cc4
4	16	-0.9151838241250232	cc4
4	17	-0.9727397438048371	cc4
4	18	-0.9653258797181223	cc4
4	19	-0.9359211620377579	cc4
4	20	-0.8859804443933186	cc4
4	21	-0.9861913012843075	cc4
4	22	-0.8359354332891797	cc4
4	23	-0.9121200208255189	cc4
4	24	-0.5365354203568202	cc4
4	25	-1.1075484122572234	cc4
4	26	-0.5380064364273665	cc4
4	27	-0.8028643253914325	cc4
4	28	0.44279672217434296	cc4
5	1	-0.8249329214673011	cc4
5	2	-0.9288637893712064	cc4
5	3	-0.6697548906433184	cc4
5	4	-0.8066997845041186	cc4
5	5	-0.7835188702599751	cc4
5	6	-0.6725898653861506	cc4
5	7	-0.6887180720617323	cc4
5	8	-0.7963523458810826	cc4
5	9	-0.6635373854244193	cc4
5	10	-0.6612406514334026	cc4
5	11	-0.5518852688148428	cc4
5	12	-0.5582519373013355	cc4
5	13	-0.5952828340446459	cc4
5	14	-0.5713184169854912	cc4
5	15	-0.5233559470761691	cc4
5	16	-0.5954621790174883	cc4
5	17	-0.5465946451608801	cc4
5	18	-0.5810313529439526	cc4
5	19	-0.4402562286209388	cc4
5	20	-0.6496422862679978	cc4
5	21	-0.5664673800455375	cc4
5	22	-0.5668447777303314	cc4
5	23	-0.6545437703465851	cc4
5	24	-0.8407052200367673	cc4
5	25	-0.5894440064815853	cc4
5	26	-0.5938626515350336	cc4
5	27	-1.4737170385697311	cc4
5	28	-1.9464880133696383	cc4
6	1	-0.8152047812229029	cc4
6	2	-0.83841268046843	cc4
6	3	-0.7606143593989856	cc4
6	4	-0.8256891379405218	cc4
6	5	-0.7505773125335224	cc4
6	6	-0.7961435646088617	cc4
6	7	-0.807496378997385	cc4
6	8	-0.8311508168223014	cc4
6	9	-0.9093139525377296	cc4
6	10	-0.8147646731261204	cc4
6	11	-0.7500038492207963	cc4
6	12	-0.7915938021628008	cc4
6	13	-0.831801735514631	cc4
6	14	-0.8056030157055005	cc4
6	15	-0.7809177320981959	cc4
6	16	-0.7852125926442497	cc4
6	17	-0.7931672125545148	cc4
6	18	-0.7622680555742818	cc4
6	19	-0.7346183207676518	cc4
6	20	-0.8796956121338795	cc4
6	21	-0.8382233016591343	cc4
6	22	-0.8753090248826325	cc4
6	23	-0.8547024675463959	cc4
6	24	-0.8367382188807895	cc4
6	25	-1.3745076216287657	cc4
6	26	-0.07884913643337654	cc4
6	27	0.247888362780607	cc4
6	28	-0.3771125234297372	cc4
7	1	-0.5046642156130972	cc4
7	2	-0.6307632834409276	cc4
7	3	-0.5625253653862927	cc4
7	4	-0.5711019430606683	cc4
7	5	-0.5113372694131542	cc4
7	6	-0.5652512490157378	cc4
7	7	-0.536152249735828	cc4
7	8	-0.5718545995825295	cc4
7	9	-0.5463510901236006	cc4
7	10	-0.5940184826386172	cc4
7	11	-0.5001528814445635	cc4
7	12	-0.5031341562430072	cc4
7	13	-0.5551809605923168	cc4
7	14	-0.5657874876224014	cc4
7	15	-0.5794553498675867	cc4
7	16	-0.5539588102799371	cc4
7	17	-0.5222457465977683	cc4
7	18	-0.5193731195572653	cc4
7	19	-0.5583309999005834	cc4
7	20	-0.559286514727205	cc4
7	21	-0.43079123608325176	cc4
7	22	-0.5093587635340526	cc4
7	23	-0.5088161474244686	cc4
7	24	-0.1651249048087422	cc4
7	25	-0.046474070253225364	cc4
7	26	0.5450700434804574	cc4
7	27	0.005763125588956086	cc4
7	28	-0.5097201434198411	cc4
8	1	-0.5375460008998942	cc4
8	2	-0.5433996304041315	cc4
8	3	-0.5105966505434694	cc4
8	4	-0.5230115589862692	cc4
8	5	-0.4664256484459912	cc4
8	6	-0.517764170088256	cc4
8	7	-0.5854292833223411	cc4
8	8	-0.5867226584706273	cc4
8	9	-0.5676263530956902	cc4
8	10	-0.5394731127125851	cc4
8	11	-0.4696634940992155	cc4
8	12	-0.47076700748381484	cc4
8	13	-0.47820270577828694	cc4
8	14	-0.5393647217130706	cc4
8	15	-0.5014507868122067	cc4
8	16	-0.44392612148335076	cc4
8	17	-0.45387276060272086	cc4
