Tile	Base	Mean	sample
6	34	-0.9460714415446603	pc7
6	35	-1.0949161209395726	pc7
6	36	-0.8908001633766531	pc7
6	37	-0.8614580062595678	pc7
6	38	-0.9915317453258012	pc7
6	39	-0.9763366666113527	pc7
6	40	-1.235641638626518	pc7
6	41	-1.1288082173023994	pc7
6	42	-1.085287068861696	pc7
6	43	-0.5825600702625735	pc7
6	44	-0.4734470666913069	pc7
6	45	-0.8008818996623432	pc7
6	46	-0.6598347462618932	pc7
6	47	-0.40759515462399065	pc7
6	48	-1.1393370084027197	pc7
6	49	-2.245884096486691	pc7
6	50	-1.0226543818963592	pc7
6	51	0.15667500429862713	pc7
6	52	-0.9849336054683988	pc7
6	53	-1.4969847917154055	pc7
6	54	-0.7896316892420359	pc7
6	55	-0.6477047180082494	pc7
6	56	-0.49310811307829283	pc7
6	57	-1.8559068135345456	pc7
6	58	-0.3632262349770059	pc7
6	59	-0.6929220153111828	pc7
6	60	-0.9185586544136228	pc7
6	61	-1.6422406078646148	pc7
6	62	-1.797001802291085	pc7
6	63	-2.9773689749278276	pc7
6	64	-4.150961613854186	pc7
6	65	1.5897086988562563	pc7
6	66	0.8923066340439192	pc7
6	67	2.5486257857020647	pc7
6	68	5.7877925746569865	pc7
7	1	-0.31523301688791605	pc7
7	2	-0.39511318318748323	pc7
7	3	-0.4078628625441425	pc7
7	4	-0.43869402158094317	pc7
7	5	-0.41880447016338707	pc7
7	6	-0.3830720303773134	pc7
7	7	-0.41414594271547855	pc7
7	8	-0.41107200403627076	pc7
7	9	-0.4286507131191257	pc7
7	10	-0.3819406075099181	pc7
7	11	-0.34922637397728096	pc7
7	12	-0.4672396540357937	pc7
7	13	-0.4644158367731137	pc7
7	14	-0.3833362373832827	pc7
7	15	-0.4111925048914955	pc7
7	16	-0.35783557046683967	pc7
7	17	-0.3263637556742509	pc7
7	18	-0.39713706591065545	pc7
7	19	-0.07764848415766323	pc7
7	20	-0.3695139200414346	pc7
7	21	-0.36391638623606326	pc7
7	22	-0.4336262940186799	pc7
7	23	-0.3352812624663244	pc7
7	24	-0.42642077056923	pc7
7	25	-0.4941561596939792	pc7
7	26	-0.6109822867485448	pc7
7	27	-0.5946523011730989	pc7
7	28	-0.6512210145220863	pc7
7	29	-0.664561565713349	pc7
7	30	-0.5334055987903881	pc7
7	31	-0.5427181966212373	pc7
7	32	-0.8732112461122767	pc7
7	33	-0.9841864911692539	pc7
7	34	-0.8899222664323077	pc7
7	35	-1.0577602589439152	pc7
7	36	-0.9861239996314879	pc7
7	37	-1.0926110777600755	pc7
7	38	-1.3349572466549162	pc7
7	39	-1.42418047173269	pc7
7	40	-1.919160697798361	pc7
7	41	-1.3439146721858037	pc7
7	42	-1.6845146855073452	pc7
7	43	-0.8466578146234767	pc7
7	44	-0.7428593361035709	pc7
7	45	-0.9328225263803205	pc7
7	46	0.2437267708518931	pc7
7	47	0.49301460147356835	pc7
7	48	0.08120353213782039	pc7
7	49	0.854056941249155	pc7
7	50	0.4324675693231512	pc7
7	51	1.0471677867774716	pc7
7	52	1.3135648930301045	pc7
7	53	1.2020990701591572	pc7
7	54	0.5787893633895465	pc7
7	55	1.3332476629441317	pc7
7	56	1.3062649276740572	pc7
7	57	1.014223056595327	pc7
7	58	-1.2545046101263466	pc7
7	59	0.07915775676858772	pc7
7	60	1.041441345586378	pc7
7	61	1.1499671843431827	pc7
7	62	0.5029981977089122	pc7
7	63	0.7726310250721724	pc7
7	64	0.1990383861458156	pc7
7	65	1.7452642544118149	pc7
7	66	2.092306634043922	pc7
7	67	2.5486257857020647	pc7
7	68	6.2877925746569865	pc7
8	1	-0.3643708732576627	pc7
8	2	-0.4825640104041611	pc7
8	3	-0.46818954861718964	pc7
8	4	-0.4845629185357794	pc7
8	5	-0.42024298924119563	pc7
8	6	-0.5475708447416494	pc7
8	7	-0.5135295510047371	pc7
8	8	-0.4181328020384498	pc7
8	9	-0.5618689739667246	pc7
8	10	-0.5300211385545879	pc7
8	11	-0.5090865144131769	pc7
8	12	-0.5028622243544376	pc7
8	13	-0.5647379444851879	pc7
8	14	-0.5237238143656526	pc7
8	15	-0.47447215306802804	pc7
8	16	-0.33435582725218893	pc7
8	17	-0.31179173354410494	pc7
8	18	-0.28311750178379214	pc7
8	19	0.04360620243848956	pc7
8	20	-0.45551889642131016	pc7
8	21	-0.3173696398689785	pc7
8	22	-0.3016333856173503	pc7
8	23	-0.4293645426872672	pc7
8	24	-0.26683225841982505	pc7
8	25	-0.3308265049564767	pc7
8	26	-0.4025585681828616	pc7
8	27	-0.475224793256956	pc7
8	28	-0.48564720617105195	pc7
8	29	-0.4396165797106093	pc7
8	30	-0.40438388034441886	pc7
8	31	-0.5691058299996712	pc7
8	32	-0.647159154753389	pc7
8	33	-0.5517624916722568	pc7
8	34	-0.8658956651164758	pc7
8	35	-0.8475390968249386	pc7
8	36	-0.5097942710947407	pc7
8	37	-0.4129998760199953	pc7
8	38	-0.8051539668600682	pc7
8	39	-0.7719098882533757	pc7
8	40	-0.5528473033908412	pc7
8	41	-0.9511000632139854	pc7
8	42	-0.8387211347957617	pc7
8	43	-0.9710988190954453	pc7
8	44	-0.7111767964210358	pc7
8	45	-1.0030520881260756	pc7
8	46	-1.8656398421379095	pc7
8	47	-1.6177302897591304	pc7
8	48	-1.862685356751065	pc7
8	49	-1.3483735032663517	pc7
8	50	-2.002654381896363	pc7
8	51	-1.9657739752932102	pc7
8	52	-0.9182669388017288	pc7
8	53	-1.8130524449923584	pc7
8	54	-1.8735915889914025	pc7
8	55	-1.8718805421840727	pc7
8	56	-0.49802211799229923	pc7
8	57	-0.8313367889645207	pc7
8	58	-0.30424005986179736	pc7
8	59	-0.14934903056173	pc7
8	60	0.23769134558637717	pc7
8	61	0.22383082070681581	pc7
8	62	0.6326278273385455	pc7
8	63	1.7559643584055067	pc7
8	64	1.9813913273222852	pc7
8	65	1.989708698856255	pc7
8	66	3.592306634043922	pc7
8	67	3.5486257857020647	pc7
8	68	5.2877925746569865	pc7
9	1	-0.29515923285229917	pc7
9	2	-0.36158114751764003	pc7
9	3	-0.3634561612764884	pc7
9	4	-0.3548547708679095	pc7
9	5	-0.30501933838061035	pc7
9	6	-0.358269507820971	pc7
9	7	-0.37866745850795525	pc7
9	8	-0.33163164425862846	pc7
9	9	-0.38338116882451345	pc7
9	10	-0.39138848828265793	pc7
9	11	-0.35193627331580046	pc7
9	12	-0.34585669260054175	pc7
9	13	-0.44061216342127807	pc7
9	14	-0.43450484635244635	pc7
9	15	-0.3957957747749745	pc7
9	16	-0.2804355287681588	pc7
9	17	-0.4305288373867171	pc7
9	18	-0.30713915285215876	pc7
9	19	0.027806799973205898	pc7
9	20	-0.45021780809710066	pc7
9	21	-0.3512427975375445	pc7
9	22	-0.3504127930917136	pc7
9	23	-0.3088259035164427	pc7
9	24	-0.4482714886884409	pc7
9	25	-0.27394837323350174	pc7
9	26	-0.5261170097144614	pc7
9	27	-0.5295449169247419	pc7
9	28	-0.4582647471556598	pc7
9	29	-0.46744905431301476	pc7
9	30	-0.3341788724095096	pc7
9	31	-0.5079788500732079	pc7
9	32	-0.5054555677463384	pc7
9	33	-0.4832456523970521	pc7
9	34	-0.48476865259411284	pc7
9	35	-0.6005331203008453	pc7
9	36	-0.647522354508105	pc7
9	37	-0.45862607199305927	pc7
9	38	-0.5626002034192084	pc7
9	39	-0.0416020745201493	pc7
9	40	-0.7716116054503317	pc7
9	41	-0.2698175364448332	pc7
9	42	-0.35546786112332995	pc7
9	43	-0.2061314988340044	pc7
9	44	-0.7687505669128356	pc7
9	45	-0.6244113114270462	pc7
9	46	-1.2968352652032493	pc7
9	47	-1.393554058733585	pc7
9	48	-0.1870317619798243	pc7
9	49	0.2055961666712065	pc7
9	50	-0.09598771522969685	pc7
9	51	-0.14380263356503065	pc7
9	52	0.48678356624877495	pc7
9	53	0.6890617199125018	pc7
9	54	-0.08787730327711785	pc7
9	55	0.20316636213112815	pc7
9	56	0.4492422195159378	pc7
9	57	0.6918787342509987	pc7
9	58	1.205534376228428	pc7
9	59	0.37189279950362675	pc7
9	60	1.5520295808804931	pc7
9	61	1.7218146916745596	pc7
9	62	1.2594084541191677	pc7
9	63	1.9103121844924615	pc7
9	64	1.0990383861458142	pc7
9	65	3.1897086988562577	pc7
9	66	3.4256399673772577	pc7
9	67	2.3819591190354004	pc7
9	68	4.2877925746569865	pc7
10	1	-0.2709200879755471	pc7
10	2	-0.3463819263313894	pc7
10	3	-0.3504703673803746	pc7
10	4	-0.31801633413491714	pc7
10	5	-0.3053137966860433	pc7
10	6	-0.39989320355653035	pc7
10	7	-0.35834378190305927	pc7
10	8	-0.39114191486979166	pc7
10	9	-0.3872293392468791	pc7
10	10	-0.3837221626332976	pc7
10	11	-0.3947992829327802	pc7
10	12	-0.3499142227706429	pc7
10	13	-0.44439758017012565	pc7
10	14	-0.3592745146417826	pc7
10	15	-0.463319415017871	pc7
10	16	-0.39232595710497975	pc7
10	17	-0.29226056870358263	pc7
10	18	-0.4449905826111191	pc7
10	19	0.03942020064440044	pc7
10	20	-0.4402721117075714	pc7
10	21	-0.3448858722381374	pc7
10	22	-0.36124334674035197	pc7
10	23	-0.5392415296670592	pc7
10	24	-0.4332443211903083	pc7
10	25	-0.4470476427939829	pc7
10	26	-0.4721516806515922	pc7
10	27	-0.5486788581319715	pc7
10	28	-0.5516089630848171	pc7
10	29	-0.492145384597066	pc7
10	30	-0.48008421520734856	pc7
10	31	-0.6638262924375056	pc7
10	32	-0.6241675364815649	pc7
10	33	-0.6903629847484467	pc7
10	34	-1.079805480598516	pc7
10	35	-1.1652217985965905	pc7
10	36	-0.617867026965456	pc7
10	37	-0.7012595023040191	pc7
10	38	-0.6831385056966397	pc7
10	39	-1.763414670526295	pc7
10	40	-1.2544988263350092	pc7
10	41	-1.5287163569874878	pc7
10	42	-1.5601173856037747	pc7
10	43	-0.7824729622486402	pc7
10	44	-1.2448434630876974	pc7
10	45	-0.7588650929396508	pc7
10	46	-0.8731490695784103	pc7
10	47	-0.3533816714779263	pc7
10	48	-0.41807357629591735	pc7
10	49	-0.7227159930384133	pc7
10	50	-1.2626543818963611	pc7
10	51	-1.5916243154292644	pc7
10	52	-0.9456173661521561	pc7
10	53	-1.1336912656311782	pc7
10	54	-1.4767661921660107	pc7
10	55	-1.8485705188740482	pc7
10	56	-0.8823126585328396	pc7
10	57	-2.409884086261819	pc7
10	58	-1.7825810736866856	pc7
10	59	-2.0262553486445185	pc7
10	60	-1.3098630022397089	pc7
10	61	-2.308907274531279	pc7
10	62	-1.6636684689577521	pc7
10	63	0.5059643584055067	pc7
10	64	2.349038386145814	pc7
10	65	0.9897086988562549	pc7
10	66	1.842306634043922	pc7
10	67	4.215292452368729	pc7
10	68	5.954459241323651	pc7
11	1	-0.267769443192428	pc7
11	2	-0.30776821003595956	pc7
11	3	-0.3300278116945563	pc7
11	4	-0.3247572485546115	pc7
11	5	-0.3147657310354006	pc7
11	6	-0.2643422070735255	pc7
11	7	-0.3500641804962541	pc7
11	8	-0.35633828063766515	pc7
11	9	-0.3765318011460579	pc7
11	10	-0.3672362306286132	pc7
11	11	-0.40513046698905697	pc7
11	12	-0.4334429449277408	pc7
11	13	-0.39178913937293913	pc7
11	14	-0.3587616189794147	pc7
11	15	-0.4573112086872726	pc7
11	16	-0.4202421352995813	pc7
11	17	-0.24441473048552353	pc7
11	18	-0.30543503500672387	pc7
11	19	-0.06001566836605576	pc7
11	20	-0.43170944560129243	pc7
11	21	-0.38618538792641743	pc7
11	22	-0.3874778814116695	pc7
11	23	-0.4589751502737087	pc7
11	24	-0.26562960146792847	pc7
11	25	-0.2233020844291147	pc7
11	26	-0.3513495160805249	pc7
11	27	-0.47230815257145764	pc7
11	28	-0.4406312747780561	pc7
11	29	-0.3140296520437289	pc7
11	30	-0.3829740848615373	pc7
11	31	-0.4368903132603563	pc7
11	32	-0.35375551146888284	pc7
11	33	-0.3411617436591641	pc7
11	34	-0.3890688441980501	pc7
11	35	-0.5772968013180275	pc7
11	36	-0.239098258770575	pc7
11	37	-0.5406423443207515	pc7
11	38	-0.6140733873974824	pc7
11	39	-0.5458082132090496	pc7
11	40	-0.5030917670088968	pc7
11	41	-0.032725860996990264	pc7
11	42	-0.246600489483626	pc7
11	43	0.22214875594306704	pc7
11	44	-0.08552973759750415	pc7
11	45	-0.3447502944778904	pc7
11	46	-1.448154329414301	pc7
11	47	-1.700242213447524	pc7
11	48	-1.2737964678621765	pc7
11	49	-1.4849939449715421	pc7
11	50	-1.4994964871595187	pc7
11	51	0.791973568168622	pc7
11	52	-0.407155827690616	pc7
11	53	-0.8745497711955679	pc7
11	54	-0.4864280279148048	pc7
11	55	-0.5084190037225298	pc7
11	56	-0.1438258164275794	pc7
11	57	-0.10231829678813398	pc7
11	58	0.9584583528366153	pc7
11	59	0.608003910614741	pc7
11	60	1.004518268663297	pc7
11	61	0.8663308207068141	pc7
11	62	0.7047525836738302	pc7
11	63	1.355964358405508	pc7
11	64	-0.6701923830849523	pc7
11	65	0.18970869885625774	pc7
11	66	1.235163776901068	pc7
11	67	1.7486257857020675	pc7
11	68	2.2877925746569865	pc7
12	1	-0.29959144592051956	pc7
12	2	-0.32305481174373796	pc7
12	3	-0.28975269562269546	pc7
12	4	-0.3808453525632345	pc7
12	5	-0.3065723178578139	pc7
12	6	-0.3858771915354211	pc7
12	7	-0.33498041851436255	pc7
12	8	-0.28614574867794573	pc7
12	9	-0.3617825024824981	pc7
12	10	-0.32174366630450635	pc7
12	11	-0.38027902110743383	pc7
12	12	-0.39309679656182794	pc7
12	13	-0.3745157962481045	pc7
12	14	-0.3710822317519842	pc7
12	15	-0.3714049782796849	pc7
12	16	-0.37496465224157305	pc7
12	17	-0.2967345975190412	pc7
12	18	-0.29858399748827225	pc7
12	19	-0.049754664828704165	pc7
12	20	-0.364093941417849	pc7
12	21	-0.30839084806574846	pc7
12	22	-0.38907748675191556	pc7
12	23	-0.3350462998431709	pc7
12	24	-0.4492447191404878	pc7
12	25	-0.46205083859177165	pc7
12	26	-0.4663149784392715	pc7
12	27	-0.357395774642157	pc7
12	28	-0.47755323742974554	pc7
12	29	-0.49663625769134256	pc7
12	30	-0.42594816398841573	pc7
12	31	-0.5950224504732589	pc7
12	32	-0.5051218325306337	pc7
12	33	-0.5231871344606418	pc7
12	34	-0.7564557193667483	pc7
12	35	-0.6002621844152358	pc7
12	36	-0.8162870431097531	pc7
12	37	-0.7904761836686589	pc7
12	38	-1.0203306998731136	pc7
