Tile	Base	Mean	sample
1	1	-1.077016270861023	cc6
1	2	-1.1836424129194825	cc6
1	3	-1.086502138673282	cc6
1	4	-1.0905817389414452	cc6
1	5	-1.118280316961176	cc6
1	6	-1.0558321286413914	cc6
1	7	-1.0919487100424234	cc6
1	8	-1.1111419237550493	cc6
1	9	-1.0904601696094431	cc6
1	10	-0.8665575464132402	cc6
1	11	-1.0017035057119585	cc6
1	12	-1.025101275254677	cc6
1	13	-1.0014253020680002	cc6
1	14	-1.0486592981907066	cc6
1	15	-1.1315293830973303	cc6
1	16	-1.093488258095519	cc6
1	17	-1.1267573780274205	cc6
1	18	-1.045004912502094	cc6
1	19	-1.0834401473198056	cc6
1	20	-1.2412897088586377	cc6
1	21	-1.1434701865771473	cc6
1	22	-0.9859441088800409	cc6
1	23	-1.2610767457666228	cc6
1	24	-0.9954777331459681	cc6
1	25	-0.9539621528573647	cc6
1	26	-0.6075938598943154	cc6
1	27	-0.9315160539404133	cc6
1	28	-1.495802784849829	cc6
2	1	-0.9343528890067745	cc6
2	2	-1.1628677592032801	cc6
2	3	-1.1516946396487455	cc6
2	4	-1.1394932261681916	cc6
2	5	-1.0600735560041556	cc6
2	6	-1.176347214946162	cc6
2	7	-1.1716964363648046	cc6
2	8	-1.1859453789837033	cc6
2	9	-1.1757532009140235	cc6
2	10	-0.9321108513637455	cc6
2	11	-0.9946481391575048	cc6
2	12	-1.0377149591356698	cc6
2	13	-1.0457121076741487	cc6
2	14	-1.0134906042961092	cc6
2	15	-1.0276845265504235	cc6
2	16	-1.0725323760029966	cc6
2	17	-1.0151444404935788	cc6
2	18	-1.0475280306738526	cc6
2	19	-1.1187109936593558	cc6
2	20	-1.0686755347381123	cc6
2	21	-1.0536052068120938	cc6
2	22	-0.9284372301783677	cc6
2	23	-1.1484351238226722	cc6
2	24	-1.3804318863117615	cc6
2	25	-0.9910471087909585	cc6
2	26	-1.2039308562313096	cc6
2	27	-0.8924701823807766	cc6
2	28	-2.223988597781407	cc6
3	1	-1.10330047327286	cc6
3	2	-1.2013947024319407	cc6
3	3	-1.1242337705549161	cc6
3	4	-1.1365405839334457	cc6
3	5	-1.1028323644353577	cc6
3	6	-1.1268696870813741	cc6
3	7	-1.0533085047817252	cc6
3	8	-1.0081436980222662	cc6
3	9	-1.0769466316827803	cc6
3	10	-0.7506750812019902	cc6
3	11	-0.8599785451855837	cc6
3	12	-0.8909060046927451	cc6
3	13	-0.8611999565290347	cc6
3	14	-0.9193442720304645	cc6
3	15	-0.9612762970987134	cc6
3	16	-0.8747203716945293	cc6
3	17	-0.859688504451185	cc6
3	18	-0.8745639458600749	cc6
3	19	-0.8834445777855819	cc6
3	20	-0.9753485148014533	cc6
3	21	-1.0197613689608076	cc6
3	22	-0.9286284149077488	cc6
3	23	-0.9746208408368418	cc6
3	24	-1.341752070523512	cc6
3	25	-2.6715531049008305	cc6
3	26	-1.428388449919673	cc6
3	27	-0.9673180341384295	cc6
3	28	-1.0202848940776974	cc6
4	1	-0.7609960467524957	cc6
4	2	-0.8445391077643691	cc6
4	3	-0.8854409000806385	cc6
4	4	-0.788323064558007	cc6
4	5	-0.7417811741347293	cc6
4	6	-0.7866552605896615	cc6
4	7	-0.7093951438811459	cc6
4	8	-0.7682158774328869	cc6
4	9	-0.7970743258322699	cc6
4	10	-0.5074187624588404	cc6
4	11	-0.6459092086886074	cc6
4	12	-0.7418711008022711	cc6
4	13	-0.7672039335661722	cc6
4	14	-0.7036232924210992	cc6
4	15	-0.661928148078637	cc6
4	16	-0.7235220087560563	cc6
4	17	-0.767659618138417	cc6
4	18	-0.7010859798605011	cc6
4	19	-0.6654744963422488	cc6
4	20	-0.6892178213439806	cc6
4	21	-0.7368003695848628	cc6
4	22	-0.68170244276034	cc6
4	23	-0.58694334054222	cc6
4	24	-0.20179414024300257	cc6
4	25	0.13423183260198357	cc6
4	26	0.25655179836898867	cc6
4	27	0.6226593846560817	cc6
4	28	0.20193732814452403	cc6
5	1	-0.901929799154658	cc6
5	2	-1.0754935582125071	cc6
5	3	-0.8011257405894909	cc6
5	4	-0.9077137940671207	cc6
5	5	-0.8990510646062404	cc6
5	6	-0.775044502134719	cc6
5	7	-0.7693039445245233	cc6
5	8	-0.9132387553198029	cc6
5	9	-0.7958997894964241	cc6
5	10	-0.5076898959783307	cc6
5	11	-0.6783146659198636	cc6
5	12	-0.6395997351181748	cc6
5	13	-0.7547974177434753	cc6
5	14	-0.7261165742678273	cc6
5	15	-0.6365551237587326	cc6
5	16	-0.756654464378208	cc6
5	17	-0.7695524411962325	cc6
5	18	-0.7226622694952454	cc6
5	19	-0.7105399240096801	cc6
5	20	-0.7831183349055877	cc6
5	21	-0.5083788167380305	cc6
5	22	-0.6195894257811574	cc6
5	23	-0.4759565010282145	cc6
5	24	-0.6936622513810633	cc6
5	25	-1.2219625348283358	cc6
5	26	-0.5266988512884652	cc6
5	27	-0.4424655488899063	cc6
5	28	-1.691396005188814	cc6
6	1	-0.8664912800282139	cc6
6	2	-0.866193839689096	cc6
6	3	-0.8903241126725518	cc6
6	4	-0.869363607943697	cc6
6	5	-0.7602667458459322	cc6
6	6	-0.7714786068081452	cc6
6	7	-0.752514553060351	cc6
6	8	-0.7800041836566791	cc6
6	9	-0.8417244295612605	cc6
6	10	-0.5155096209111463	cc6
6	11	-0.6032485190331585	cc6
6	12	-0.6357214702461107	cc6
