Tile	Base	Mean	sample
1	1	-0.4246490102640408	pc4
1	2	-0.4781178074662762	pc4
1	3	-0.5134678464835787	pc4
1	4	-0.5479850316357826	pc4
1	5	-0.5331948223296052	pc4
1	6	-0.599423453987292	pc4
1	7	-0.5085782925933415	pc4
1	8	-0.4477621408959749	pc4
1	9	-0.5902902943759045	pc4
1	10	-0.5355540665638614	pc4
1	11	-0.5715989069608298	pc4
1	12	-0.5102874138722058	pc4
1	13	-0.5597522698490422	pc4
1	14	-0.5051730005098065	pc4
1	15	-0.49671726213674106	pc4
1	16	-0.6719182580015044	pc4
1	17	-0.5857474516668262	pc4
1	18	-0.7221646841734781	pc4
1	19	-0.5603611559080477	pc4
1	20	-0.6509777010846207	pc4
1	21	-0.6417341464612321	pc4
1	22	-0.5179349996953206	pc4
1	23	-0.6858978918353031	pc4
1	24	-0.5226626978087197	pc4
1	25	-0.6497248263170974	pc4
1	26	-0.7019018309818108	pc4
1	27	-0.1728946019269486	pc4
1	28	-0.6852866198777932	pc4
1	29	-0.5988276309740428	pc4
1	30	-0.5492869347698388	pc4
1	31	-0.4445335830541097	pc4
1	32	-0.5951360017545824	pc4
1	33	-0.804616530958711	pc4
1	34	-0.7968584034364525	pc4
1	35	-1.004422725117358	pc4
1	36	-1.113391922282915	pc4
1	37	-1.1861318554252236	pc4
1	38	-1.5386262725817872	pc4
1	39	-1.7387196995115914	pc4
1	40	-2.0708536846251917	pc4
1	41	-2.2487786264247482	pc4
1	42	-2.4765753819487237	pc4
1	43	-2.3237508261020032	pc4
1	44	-2.3984088321047246	pc4
1	45	-2.635055496800611	pc4
1	46	-2.379774360410149	pc4
1	47	-2.8889050170287938	pc4
1	48	-2.0895786905953386	pc4
1	49	-0.7215486169600425	pc4
1	50	1.3004271153584952	pc4
1	51	0.6801440378550616	pc4
1	52	0.5514880552149926	pc4
1	53	1.878622859184869	pc4
1	54	0.318275536988061	pc4
1	55	2.256948203349417	pc4
1	56	2.033483780823598	pc4
1	57	0.8724310903543717	pc4
1	58	-0.29753597773572693	pc4
1	59	-0.5942370318988424	pc4
1	60	-1.8230096131290843	pc4
1	61	-3.435543709021463	pc4
1	62	-4.945187493248646	pc4
1	63	-9.069387568450072	pc4
1	64	-0.8200486781736736	pc4
1	65	4.674414682539684	pc4
1	66	13.212499999999995	pc4
1	67	11.265833333333337	pc4
1	68	-14.888194444444446	pc4
2	1	-0.32348068856192214	pc4
2	2	-0.3888713674560975	pc4
2	3	-0.418081201675335	pc4
2	4	-0.40060810881890774	pc4
2	5	-0.4114594136119294	pc4
2	6	-0.3920477766987318	pc4
2	7	-0.31548233988635843	pc4
2	8	-0.4644983356809931	pc4
2	9	-0.41047649851799406	pc4
2	10	-0.39212243928943735	pc4
2	11	-0.4174570685584271	pc4
2	12	-0.45636777449559673	pc4
2	13	-0.3669679698766899	pc4
2	14	-0.44198929530976017	pc4
2	15	-0.40229089728453715	pc4
2	16	-0.36015638740222045	pc4
2	17	-0.3882559394634981	pc4
2	18	-0.4166788636481513	pc4
2	19	-0.4751530981157117	pc4
2	20	-0.46047084616391487	pc4
2	21	-0.4510651203371765	pc4
2	22	-0.483778572985031	pc4
2	23	-0.5388963037084267	pc4
2	24	-0.5279403985432083	pc4
2	25	-0.7072328537912824	pc4
2	26	-0.5147523680469419	pc4
2	27	-0.12092317381694073	pc4
2	28	-0.7852826213638195	pc4
2	29	-0.5254798905425773	pc4
2	30	-0.5072223592933369	pc4
2	31	-0.4603289586605186	pc4
2	32	-0.6753998533263754	pc4
2	33	-0.6810387673449085	pc4
2	34	-0.7037760344590396	pc4
2	35	-0.8551808118647699	pc4
2	36	-1.1592770250015718	pc4
2	37	-0.9609774727338518	pc4
2	38	-0.8001945696457966	pc4
2	39	-1.0393506865322237	pc4
2	40	-0.8036031538396244	pc4
2	41	-1.55308119408609	pc4
2	42	-1.845368353682872	pc4
2	43	-2.8789163725296874	pc4
2	44	-2.80188719691467	pc4
2	45	-3.073654475813658	pc4
2	46	-3.331510212593429	pc4
2	47	-3.3497506647474857	pc4
2	48	-3.546669599686247	pc4
2	49	-3.2999968928221115	pc4
2	50	-2.124726528188475	pc4
2	51	-3.1559215359154322	pc4
2	52	-2.5212392175122815	pc4
2	53	-2.2049879436268256	pc4
2	54	-3.056299292943912	pc4
2	55	-3.2240878743564103	pc4
2	56	-5.544579460283124	pc4
2	57	-4.812818619285583	pc4
2	58	-4.064897088846838	pc4
2	59	-5.60429450316321	pc4
2	60	-8.737295327414799	pc4
2	61	-4.8146286763417265	pc4
2	62	2.804812506751354	pc4
2	63	6.730612431549929	pc4
2	64	-32.2486201067451	pc4
2	65	-29.325585317460316	pc4
2	66	-26.287500000000005	pc4
2	67	-23.234166666666663	pc4
2	68	-14.888194444444446	pc4
3	1	-0.32810605799044623	pc4
3	2	-0.3983556027546058	pc4
3	3	-0.4626528563006005	pc4
3	4	-0.4318211918734818	pc4
3	5	-0.41653470345529087	pc4
3	6	-0.38663953486761216	pc4
3	7	-0.3732931883387991	pc4
3	8	-0.38658202652579376	pc4
3	9	-0.4134363826221019	pc4
3	10	-0.37274148335557555	pc4
3	11	-0.3921976395819655	pc4
3	12	-0.4031974767558921	pc4
3	13	-0.32997387451542437	pc4
3	14	-0.45451162682341106	pc4
3	15	-0.3108340224943831	pc4
3	16	-0.42146535606970303	pc4
3	17	-0.33959220335463414	pc4
3	18	-0.3718037669381786	pc4
3	19	-0.42066205790764144	pc4
3	20	-0.41355667153561626	pc4
3	21	-0.4721515558133831	pc4
3	22	-0.3736359877309212	pc4
3	23	-0.39366676388595323	pc4
3	24	-0.3277576709897545	pc4
3	25	-0.5622424279151588	pc4
3	26	-0.6220346733366569	pc4
3	27	0.034950884262642035	pc4
3	28	-0.5550067328663957	pc4
3	29	-0.4275153684346691	pc4
3	30	-0.3779362044188801	pc4
3	31	-0.23805429538579403	pc4
3	32	-0.4105823513374247	pc4
3	33	-0.6605186711602755	pc4
3	34	-0.7342150055903431	pc4
3	35	-0.761961717617524	pc4
3	36	-1.1716183584234585	pc4
3	37	-1.0830745233007733	pc4
3	38	-1.3621731462242295	pc4
3	39	-1.4405237601769585	pc4
3	40	-1.7657925283040683	pc4
3	41	-2.186178635566769	pc4
3	42	-2.7576582696492586	pc4
3	43	-2.8296513512796366	pc4
3	44	-3.1383872433701185	pc4
3	45	-3.6503986618601694	pc4
3	46	-4.338375921840093	pc4
3	47	-3.8624708213032584	pc4
3	48	-4.042825443842091	pc4
3	49	-3.4772503713460097	pc4
3	50	-4.628071870442724	pc4
3	51	-4.014341804171764	pc4
3	52	-4.113447009720073	pc4
3	53	-3.186378483818089	pc4
3	54	-4.168244070855078	pc4
3	55	-3.6153922221824963	pc4
3	56	-3.8458991083769654	pc4
3	57	-3.858056714523677	pc4
3	58	-4.826513250462998	pc4
3	59	-4.504935528804236	pc4
3	60	-5.685443475562945	pc4
3	61	-3.8146286763417265	pc4
3	62	-3.695187493248646	pc4
3	63	-4.602720901783403	pc4
3	64	-5.748620106745101	pc4
3	65	-6.325585317460316	pc4
3	66	-3.287500000000005	pc4
3	67	6.765833333333337	pc4
3	68	-14.888194444444446	pc4
4	1	-0.43247434947627283	pc4
4	2	-0.4943823218173833	pc4
4	3	-0.5028550368166478	pc4
4	4	-0.4812782471039725	pc4
4	5	-0.47904875648355016	pc4
4	6	-0.4192454352764514	pc4
4	7	-0.418115313940433	pc4
4	8	-0.4948154307827579	pc4
4	9	-0.45125056015216103	pc4
4	10	-0.4251287957356027	pc4
4	11	-0.4788511815232681	pc4
4	12	-0.5306779085163171	pc4
4	13	-0.5197529384263504	pc4
4	14	-0.4640412824069742	pc4
4	15	-0.5036201453618574	pc4
4	16	-0.47348051214022746	pc4
4	17	-0.5456949115578738	pc4
4	18	-0.4719963659623474	pc4
4	19	-0.43555933694214843	pc4
4	20	-0.4619244699247673	pc4
4	21	-0.4743303969914052	pc4
4	22	-0.526711506008148	pc4
4	23	-0.602947963957142	pc4
4	24	-0.7499165439867497	pc4
4	25	-0.45844005580328684	pc4
4	26	-0.4888628817342777	pc4
4	27	-0.08488958167809812	pc4
4	28	-0.4651335506914265	pc4
4	29	-0.5831064084502913	pc4
4	30	-0.493760690282798	pc4
4	31	-0.6991665813785488	pc4
4	32	-0.44047907051693613	pc4
4	33	-0.5988087219973011	pc4
4	34	-1.1622572815650756	pc4
4	35	-0.9520991301142843	pc4
4	36	-1.4198435351861391	pc4
4	37	-1.6794950302498535	pc4
4	38	-1.6448630590511328	pc4
4	39	-2.592557490335686	pc4
4	40	-2.426607145855595	pc4
4	41	-2.804089571374334	pc4
4	42	-3.453661053478843	pc4
4	43	-3.124341633144425	pc4
4	44	-2.8591644093722692	pc4
4	45	-3.5949335455810996	pc4
